Gene_name	Species_name	Max_cov
STAP1	Basiliscus_vittatus	
STAP1	Ophisaurus_attenuatus	
STAP1	Bungarus_caeruleus	
STAP1	Mesoscincus_schwartzei	
STAP1	Bungarus_ceylonicus	5
STAP1	Tarentola_annularis	3
STAP1	Boiga_trigonata	3
STAP1	Oligodon_sublineatus	7
STAP1	Lycodon_aulicus	3
STAP1	Ahaetulla_pulverulenta	
STAP1	Ahaetulla_nasuta	7
STAP1	Siphlophis_compressus	4
STAP1	Fowlea_piscator	3
STAP1	Fowlea_asperrima	4
STAP1	Boa_constrictor	
STAP1	Dendrelaphis_bifrenalis	
STAP1	Kentropyx_calcarata	
STAP1	Oligodon_taeniolatus	7
STAP1	Anolis_sericeus	
STAP1	Bothrops_atrox	
STAP1	Holcosus_undulatus	3
STAP1	Anolis_planiceps	
STAP1	Ameiva_ameiva	
STAP1	Acanthocercus_annectans	5
STAP1	Corallus_caninus	3
STAP1	Acanthocercus_atricollis	
STAP1	Dendrelaphis_caudolineolatus	4
STAP1	Geophis_sartorii	
STAP1	Hemidactylus_flaviviridis	
STAP1	Cerastes_gasperettii	
STAP1	Boiga_barnesii	3
STAP1	Rhinophis_saffragamus	
STAP1	Morelia_carinata	
STAP1	Sibynophis_subpunctatus	4
STAP1	Aspidura_guentheri	5
STAP1	Agkistrodon_piscivorus	
STAP1	Corytophanes_hernandesii	3
STAP1	Cachryx_defensor	
STAP1	Crotalus_mitchellii	4
STAP1	Coniophanes_schmidti	4
STAP1	Vipera_ammodytes	4
STAP1	Dendrelaphis_tristis	
STAP1	Varanus_macraei	
STAP1	Tiliqua_occipitalis	
STAP1	Crotalus_aquilus	5
STAP1	Lycodon_carinatus	3
STAP1	Boiga_beddomei	
STAP1	Trimeresurus_trigonocephalus	
STAP1	Tupinambis_teguixin	
STAP1	Crotalus_enyo	4
STAP1	Boiga_ceylonensis	3
STAP1	Vipera_ursinii	
STAP1	Podarcis_lilfordi	3
STAP1	Podarcis_cretensis	
STAP1	Podarcis_pityusensis	3
STAP1	Podarcis_gaigeae	
STAP1	Podarcis_siculus	
STAP1	Podarcis_bocagei	
STAP1	Vipera_berus	
STAP1	Podarcis_melisellensis	
STAP1	Podarcis_erhardii	
STAP1	Malpolon_monspessulanus	3
STAP1	Podarcis_filfolensis	
STAP1	Natrix_helvetica	
STAP1	Hemorrhois_hippocrepis	
STAP1	Podarcis_liolepis	4
STAP1	Podarcis_vaucheri	
STAP1	Podarcis_tiliguerta	4
STAP1	Python_bivittatus	
STAP1	Thamnophis_sirtalis	4
STAP1	Gekko_japonicus	
STAP1	Protobothrops_mucrosquamatus	4
STAP1	Podarcis_muralis	4
STAP1	Varanus_komodoensis	
STAP1	Thamnophis_elegans	
STAP1	Lacerta_agilis	
STAP1	Sceloporus_undulatus	4
STAP1	Sphaerodactylus_townsendi	
STAP1	Elgaria_multicarinata_webbii	3
STAP1	Podarcis_raffonei	
STAP1	Hemicordylus_capensis	
STAP1	Eublepharis_macularius	
STAP1	Ahaetulla_prasina	
STAP1	Pituophis_catenifer_annectens	
STAP1	Pantherophis_guttatus	3
STAP1	Euleptes_europaea	7
STAP1	Rhineura_floridana	
STAP1	Erythrolamprus_reginae	
STAP1	Heteronotia_binoei	
STAP1	Tiliqua_scincoides	
STAP1	Candoia_aspera	
STAP1	Anolis_carolinensis	
STAP1	Anolis_sagrei	
STAP1	Pogona_vitticeps	5
STAP1	Notechis_scutatus	
STAP1	Pseudonaja_textilis	
STAP1	Zootoca_vivipara	
STOML3	Ophiophagus_hannah	57
STOML3	Crotalus_pyrrhus	18
STOML3	Crotalus_horridus	29
STOML3	Paroedura_picta	35
STOML3	Crotalus_viridis_viridis	29
STOML3	Protobothrops_flavoviridis	19
STOML3	Thermophis_baileyi	57
STOML3	Salvator_merianae	42
STOML3	Emydocephalus_ijimae	56
STOML3	Hydrophis_melanocephalus	58
STOML3	Laticauda_laticaudata	53
STOML3	Naja_naja	56
STOML3	Ptyas_mucosa	48
STOML3	Pantherophis_obsoletus	39
STOML3	Aspidoscelis_marmoratus	31
STOML3	Laticauda_colubrina	53
STOML3	Sceloporus_tristichus	35
STOML3	Myanophis_thanlyinensis	40
STOML3	Bothrops_jararaca	29
STOML3	Chrysopelea_ornata	30
STOML3	Hydrophis_cyanocinctus	58
STOML3	Phrynosoma_platyrhinos	35
STOML3	Calotes_versicolor	38
STOML3	Shinisaurus_crocodilurus	35
STOML3	Anilios_bituberculatus	18
STOML3	Tretioscincus_oriximinensis	44
STOML3	Calyptommatus_sinebrachiatus	20
STOML3	Arizona_elegans	58
STOML3	Diadophis_punctatus_similis	32
STOML3	Aspidoscelis_tigris_stejnegeri	31
STOML3	Sceloporus_occidentalis	45
STOML3	Charina_bottae	44
STOML3	Varanus_salvator_macromaculatus	18
STOML3	Bungarus_multicinctus	56
STOML3	Phrynocephalus_versicolor	52
STOML3	Vipera_latastei	29
STOML3	Daboia_siamensis	29
STOML3	Crotalus_helleri	29
STOML3	Psammodynastes_pulverulentus	58
STOML3	Phrynosoma_blainvillii	35
STOML3	Plestiodon_gilberti_rubricaudatus	46
STOML3	Simalia_boeleni	40
STOML3	Tropidonophis_doriae	18
STOML3	Morelia_viridis	43
STOML3	Imantodes_cenchoa	24
STOML3	Boaedon_fuliginosus	24
STOML3	Lerista_edwardsae	31
STOML3	Anniella_stebbinsi	35
STOML3	Lepidodactylus_listeri	15
STOML3	Phrynocephalus_forsythii	
STOML3	Gekko_gecko	35
STOML3	Natrix_natrix_natrix	59
STOML3	Pantherophis_alleghaniensis	57
STOML3	Cyclura_pinguis	59
STOML3	Furcifer_pardalis	33
STOML3	Anolis_apletophallus	18
STOML3	Masticophis_lateralis	56
STOML3	Gambelia_wislizenii	35
STOML3	Liasis_olivaceus	54
STOML3	Simalia_tracyae	20
STOML3	Pseudoxenodon_macrops	24
STOML3	Trimeresurus_albolabris	18
STOML3	Mimophis_mahfalensis	18
STOML3	Aparallactus_werneri	24
STOML3	Acrochordus_granulatus	43
STOML3	Pareas_carinatus	11
STOML3	Grayia_smithii	24
STOML3	Calamaria_suluensis	18
STOML3	Oxyrhabdium_leporinum	24
STOML3	Toxicocalamus_goodenoughensis	56
STOML3	Cerberus_rynchops	25
STOML3	Stegonotus_admiraltiensis	32
STOML3	Pseudoxyrhopus_heterurus	24
STOML3	Hydrophis_major	58
STOML3	Hydrophis_elegans	58
STOML3	Urosaurus_nigricauda	35
STOML3	Bradypodion_ventrale	33
STOML3	Sibynophis_collaris	18
STOML3	Intellagama_lesueurii	42
STOML3	Hydrophis_curtus	58
STOML3	Hydrophis_ornatus	58
STOML3	Pantherophis_vulpinus	57
STOML3	Phrynocephalus_guinanensis	56
STOML3	Coluber_constrictor_foxii	57
STOML3	Rhabdophis_nuchalis	57
STOML3	Crotalus_adamanteus	40
STOML3	Correlophus_ciliatus	35
STOML3	Aipysurus_laevis	58
STOML3	Laudakia_wui	68
STOML3	Leptophis_mexicanus	57
STOML3	Xenodon_rabdocephalus	34
STOML3	Laemanctus_serratus	44
STOML3	Spondylurus_nitidus	29
STOML3	Acritoscincus_duperreyi	44
STOML3	Gonatodes_alexandermendesi	21
STOML3	Crotalus_ruber	29
STOML3	Asaccus_caudivolvulus	35
STOML3	Gallotia_galloti	54
STOML3	Bitis_arietans	29
STOML3	Naja_nigricollis	38
STOML3	Causus_rhombeatus	30
STOML3	Hemidactylus_brookii	33
STOML3	Micrurus_diastema	29
STOML3	Trioceros_balebicornutus	33
STOML3	Anolis_rodriguezii	18
STOML3	Acanthocercus_minutus	32
STOML3	Chamaeleo_dilepis	33
STOML3	Naja_haje	24
STOML3	Leptodeira_frenata	24
STOML3	Anolis_tropidonotus	18
STOML3	Bothrops_asper	19
STOML3	Xenagama_zonura	32
STOML3	Aspidoscelis_angusticeps	31
STOML3	Panaspis_annettesabinae	45
STOML3	Sceloporus_chrysostictus	31
STOML3	Trachylepis_brevicollis	11
STOML3	Acanthocercus_cyanogaster	42
STOML3	Psammophis_punctulatus	32
STOML3	Crotaphopeltis_hotamboeia	25
STOML3	Atractaspis_microlepidota	38
STOML3	Telescopus_dhara	25
STOML3	Trioceros_harennae	33
STOML3	Agama_finchi	25
STOML3	Trioceros_affinis	33
STOML3	Phrynonax_poecilonotus	39
STOML3	Chamaeleo_calyptratus	33
STOML3	Varanus_albigularis	15
STOML3	Trachylepis_striata	35
STOML3	Philothamnus_battersbyi	25
STOML3	Mochlus_sundevallii	12
STOML3	Naja_melanoleuca	38
STOML3	Thecadactylus_rapicauda	20
STOML3	Chamaeleo_laevigatus	33
STOML3	Crotalus_simus	29
STOML3	Agama_doriae	29
STOML3	Psammophis_sibilans	18
STOML3	Coniophanes_imperialis	24
STOML3	Imantodes_gemmistratus	38
STOML3	Trachylepis_maculilabris	30
STOML3	Drymobius_margaritiferus	39
STOML3	Varanus_niloticus	33
STOML3	Anilius_scytale	18
STOML3	Chamaeleo_gracilis	33
STOML3	Natriciteres_olivacea	38
STOML3	Sphaerodactylus_glaucus	36
STOML3	Bachia_flavescens	15
STOML3	Tropidodipsas_fasciata	38
STOML3	Hemidactylus_macropholis	20
STOML3	Nerodia_floridana	32
STOML3	Pseudelaphe_flavirufa	25
STOML3	Marisora_unimarginata	20
STOML3	Imantodes_tenuissimus	24
STOML3	Latastia_doriai	36
STOML3	Atractaspis_fallax	38
STOML3	Acanthocercus_guentherpetersi	39
STOML3	Ninia_diademata	24
STOML3	Cordylus_rivae	20
STOML3	Dasypeltis_abyssina	24
STOML3	Hydrophis_schistosus	56
STOML3	Hypnale_hypnale	29
STOML3	Anolis_lemurinus	18
STOML3	Micrurus_fulvius	43
STOML3	Daboia_russelii	18
STOML3	Aparallactus_lunulatus	24
STOML3	Thamnophis_saurita	24
STOML3	Bofa_erlangeri	24
STOML3	Ninia_sebae	24
STOML3	Amphiesma_stolatum	38
STOML3	Basiliscus_vittatus	35
STOML3	Ophisaurus_attenuatus	15
STOML3	Bungarus_caeruleus	56
STOML3	Mesoscincus_schwartzei	18
STOML3	Bungarus_ceylonicus	56
STOML3	Tarentola_annularis	15
STOML3	Boiga_trigonata	39
STOML3	Oligodon_sublineatus	25
STOML3	Lycodon_aulicus	25
STOML3	Ahaetulla_pulverulenta	25
STOML3	Ahaetulla_nasuta	25
STOML3	Siphlophis_compressus	38
STOML3	Fowlea_piscator	58
STOML3	Fowlea_asperrima	39
STOML3	Boa_constrictor	33
STOML3	Dendrelaphis_bifrenalis	25
STOML3	Kentropyx_calcarata	31
STOML3	Oligodon_taeniolatus	25
STOML3	Anolis_sericeus	20
STOML3	Bothrops_atrox	18
STOML3	Holcosus_undulatus	31
STOML3	Anolis_planiceps	11
STOML3	Ameiva_ameiva	20
STOML3	Acanthocercus_annectans	42
STOML3	Corallus_caninus	18
STOML3	Acanthocercus_atricollis	32
STOML3	Dendrelaphis_caudolineolatus	18
STOML3	Geophis_sartorii	18
STOML3	Hemidactylus_flaviviridis	35
STOML3	Cerastes_gasperettii	29
STOML3	Boiga_barnesii	24
STOML3	Rhinophis_saffragamus	43
STOML3	Morelia_carinata	19
STOML3	Sibynophis_subpunctatus	18
STOML3	Aspidura_guentheri	25
STOML3	Agkistrodon_piscivorus	18
STOML3	Corytophanes_hernandesii	18
STOML3	Cachryx_defensor	44
STOML3	Crotalus_mitchellii	18
STOML3	Coniophanes_schmidti	24
STOML3	Vipera_ammodytes	29
STOML3	Dendrelaphis_tristis	20
STOML3	Varanus_macraei	32
STOML3	Tiliqua_occipitalis	
STOML3	Crotalus_aquilus	18
STOML3	Lycodon_carinatus	32
STOML3	Boiga_beddomei	24
STOML3	Trimeresurus_trigonocephalus	29
STOML3	Tupinambis_teguixin	5
STOML3	Crotalus_enyo	29
STOML3	Boiga_ceylonensis	24
STOML3	Vipera_ursinii	29
STOML3	Podarcis_lilfordi	35
STOML3	Podarcis_cretensis	35
STOML3	Podarcis_pityusensis	11
STOML3	Podarcis_gaigeae	35
STOML3	Podarcis_siculus	35
STOML3	Podarcis_bocagei	35
STOML3	Vipera_berus	30
STOML3	Podarcis_melisellensis	12
STOML3	Podarcis_erhardii	35
STOML3	Malpolon_monspessulanus	43
STOML3	Podarcis_filfolensis	35
STOML3	Natrix_helvetica	
STOML3	Hemorrhois_hippocrepis	56
STOML3	Podarcis_liolepis	35
STOML3	Podarcis_vaucheri	5
STOML3	Podarcis_tiliguerta	12
STOML3	Python_bivittatus	29
STOML3	Thamnophis_sirtalis	57
STOML3	Gekko_japonicus	35
STOML3	Protobothrops_mucrosquamatus	19
STOML3	Podarcis_muralis	35
STOML3	Varanus_komodoensis	43
STOML3	Thamnophis_elegans	56
STOML3	Lacerta_agilis	35
STOML3	Sceloporus_undulatus	35
STOML3	Sphaerodactylus_townsendi	35
STOML3	Elgaria_multicarinata_webbii	15
STOML3	Podarcis_raffonei	35
STOML3	Hemicordylus_capensis	20
STOML3	Eublepharis_macularius	35
STOML3	Ahaetulla_prasina	57
STOML3	Pituophis_catenifer_annectens	57
STOML3	Pantherophis_guttatus	57
STOML3	Euleptes_europaea	33
STOML3	Rhineura_floridana	35
STOML3	Erythrolamprus_reginae	50
STOML3	Heteronotia_binoei	35
STOML3	Tiliqua_scincoides	56
STOML3	Candoia_aspera	32
STOML3	Anolis_carolinensis	29
STOML3	Anolis_sagrei	42
STOML3	Pogona_vitticeps	45
STOML3	Notechis_scutatus	56
STOML3	Pseudonaja_textilis	56
STOML3	Zootoca_vivipara	35
SUV39H2	Ophiophagus_hannah	15
SUV39H2	Crotalus_pyrrhus	15
SUV39H2	Crotalus_horridus	27
SUV39H2	Paroedura_picta	15
SUV39H2	Crotalus_viridis_viridis	27
SUV39H2	Protobothrops_flavoviridis	27
SUV39H2	Thermophis_baileyi	26
SUV39H2	Salvator_merianae	27
SUV39H2	Emydocephalus_ijimae	27
SUV39H2	Hydrophis_melanocephalus	27
SUV39H2	Laticauda_laticaudata	15
SUV39H2	Naja_naja	15
SUV39H2	Ptyas_mucosa	26
SUV39H2	Pantherophis_obsoletus	26
SUV39H2	Aspidoscelis_marmoratus	37
SUV39H2	Laticauda_colubrina	15
SUV39H2	Sceloporus_tristichus	27
SUV39H2	Myanophis_thanlyinensis	27
SUV39H2	Bothrops_jararaca	27
SUV39H2	Chrysopelea_ornata	15
SUV39H2	Hydrophis_cyanocinctus	27
SUV39H2	Phrynosoma_platyrhinos	27
SUV39H2	Calotes_versicolor	12
SUV39H2	Shinisaurus_crocodilurus	15
SUV39H2	Anilios_bituberculatus	15
SUV39H2	Tretioscincus_oriximinensis	26
SUV39H2	Calyptommatus_sinebrachiatus	37
SUV39H2	Arizona_elegans	26
SUV39H2	Diadophis_punctatus_similis	26
SUV39H2	Aspidoscelis_tigris_stejnegeri	
SUV39H2	Sceloporus_occidentalis	77
SUV39H2	Charina_bottae	15
SUV39H2	Varanus_salvator_macromaculatus	27
SUV39H2	Bungarus_multicinctus	26
SUV39H2	Phrynocephalus_versicolor	15
SUV39H2	Vipera_latastei	38
SUV39H2	Daboia_siamensis	38
SUV39H2	Crotalus_helleri	27
SUV39H2	Psammodynastes_pulverulentus	17
SUV39H2	Phrynosoma_blainvillii	27
SUV39H2	Plestiodon_gilberti_rubricaudatus	28
SUV39H2	Simalia_boeleni	11
SUV39H2	Tropidonophis_doriae	25
SUV39H2	Morelia_viridis	15
SUV39H2	Imantodes_cenchoa	15
SUV39H2	Boaedon_fuliginosus	15
SUV39H2	Lerista_edwardsae	15
SUV39H2	Anniella_stebbinsi	27
SUV39H2	Lepidodactylus_listeri	15
SUV39H2	Phrynocephalus_forsythii	15
SUV39H2	Gekko_gecko	15
SUV39H2	Natrix_natrix_natrix	26
SUV39H2	Pantherophis_alleghaniensis	26
SUV39H2	Cyclura_pinguis	30
SUV39H2	Furcifer_pardalis	15
SUV39H2	Anolis_apletophallus	27
SUV39H2	Masticophis_lateralis	26
SUV39H2	Gambelia_wislizenii	31
SUV39H2	Liasis_olivaceus	15
SUV39H2	Simalia_tracyae	15
SUV39H2	Pseudoxenodon_macrops	26
SUV39H2	Trimeresurus_albolabris	26
SUV39H2	Mimophis_mahfalensis	15
SUV39H2	Aparallactus_werneri	15
SUV39H2	Acrochordus_granulatus	15
SUV39H2	Pareas_carinatus	27
SUV39H2	Grayia_smithii	39
SUV39H2	Calamaria_suluensis	26
SUV39H2	Oxyrhabdium_leporinum	15
SUV39H2	Toxicocalamus_goodenoughensis	15
SUV39H2	Cerberus_rynchops	27
SUV39H2	Stegonotus_admiraltiensis	26
SUV39H2	Pseudoxyrhopus_heterurus	15
SUV39H2	Hydrophis_major	27
SUV39H2	Hydrophis_elegans	27
SUV39H2	Urosaurus_nigricauda	50
SUV39H2	Bradypodion_ventrale	26
SUV39H2	Sibynophis_collaris	26
SUV39H2	Intellagama_lesueurii	25
SUV39H2	Hydrophis_curtus	27
SUV39H2	Hydrophis_ornatus	27
SUV39H2	Pantherophis_vulpinus	26
SUV39H2	Phrynocephalus_guinanensis	15
SUV39H2	Coluber_constrictor_foxii	26
SUV39H2	Rhabdophis_nuchalis	26
SUV39H2	Crotalus_adamanteus	27
SUV39H2	Correlophus_ciliatus	26
SUV39H2	Aipysurus_laevis	27
SUV39H2	Laudakia_wui	15
SUV39H2	Leptophis_mexicanus	26
SUV39H2	Xenodon_rabdocephalus	19
SUV39H2	Laemanctus_serratus	27
SUV39H2	Spondylurus_nitidus	26
SUV39H2	Acritoscincus_duperreyi	26
SUV39H2	Gonatodes_alexandermendesi	18
SUV39H2	Crotalus_ruber	27
SUV39H2	Asaccus_caudivolvulus	27
SUV39H2	Gallotia_galloti	30
SUV39H2	Bitis_arietans	26
SUV39H2	Naja_nigricollis	15
SUV39H2	Causus_rhombeatus	22
SUV39H2	Hemidactylus_brookii	12
SUV39H2	Micrurus_diastema	27
SUV39H2	Trioceros_balebicornutus	15
SUV39H2	Anolis_rodriguezii	27
SUV39H2	Acanthocercus_minutus	15
SUV39H2	Chamaeleo_dilepis	15
SUV39H2	Naja_haje	15
SUV39H2	Leptodeira_frenata	15
SUV39H2	Anolis_tropidonotus	39
SUV39H2	Bothrops_asper	27
SUV39H2	Xenagama_zonura	25
SUV39H2	Aspidoscelis_angusticeps	27
SUV39H2	Panaspis_annettesabinae	17
SUV39H2	Sceloporus_chrysostictus	27
SUV39H2	Trachylepis_brevicollis	20
SUV39H2	Acanthocercus_cyanogaster	25
SUV39H2	Psammophis_punctulatus	15
SUV39H2	Crotaphopeltis_hotamboeia	15
SUV39H2	Atractaspis_microlepidota	15
SUV39H2	Telescopus_dhara	26
SUV39H2	Trioceros_harennae	26
SUV39H2	Agama_finchi	15
SUV39H2	Trioceros_affinis	15
SUV39H2	Phrynonax_poecilonotus	26
SUV39H2	Chamaeleo_calyptratus	26
SUV39H2	Varanus_albigularis	27
SUV39H2	Trachylepis_striata	20
SUV39H2	Philothamnus_battersbyi	26
SUV39H2	Mochlus_sundevallii	30
SUV39H2	Naja_melanoleuca	15
SUV39H2	Thecadactylus_rapicauda	15
SUV39H2	Chamaeleo_laevigatus	26
SUV39H2	Crotalus_simus	15
SUV39H2	Agama_doriae	26
SUV39H2	Psammophis_sibilans	15
SUV39H2	Coniophanes_imperialis	15
SUV39H2	Imantodes_gemmistratus	15
SUV39H2	Trachylepis_maculilabris	31
SUV39H2	Drymobius_margaritiferus	26
SUV39H2	Varanus_niloticus	27
SUV39H2	Anilius_scytale	15
SUV39H2	Chamaeleo_gracilis	26
SUV39H2	Natriciteres_olivacea	26
SUV39H2	Sphaerodactylus_glaucus	27
SUV39H2	Bachia_flavescens	30
SUV39H2	Tropidodipsas_fasciata	15
SUV39H2	Hemidactylus_macropholis	15
SUV39H2	Nerodia_floridana	37
SUV39H2	Pseudelaphe_flavirufa	26
SUV39H2	Marisora_unimarginata	28
SUV39H2	Imantodes_tenuissimus	15
SUV39H2	Latastia_doriai	27
SUV39H2	Atractaspis_fallax	15
SUV39H2	Acanthocercus_guentherpetersi	25
SUV39H2	Ninia_diademata	17
SUV39H2	Cordylus_rivae	15
SUV39H2	Dasypeltis_abyssina	26
SUV39H2	Hydrophis_schistosus	15
SUV39H2	Hypnale_hypnale	27
SUV39H2	Anolis_lemurinus	27
SUV39H2	Micrurus_fulvius	27
SUV39H2	Daboia_russelii	38
SUV39H2	Aparallactus_lunulatus	15
SUV39H2	Thamnophis_saurita	37
SUV39H2	Bofa_erlangeri	15
SUV39H2	Ninia_sebae	15
SUV39H2	Amphiesma_stolatum	26
SUV39H2	Basiliscus_vittatus	27
SUV39H2	Ophisaurus_attenuatus	27
SUV39H2	Bungarus_caeruleus	26
SUV39H2	Mesoscincus_schwartzei	28
SUV39H2	Bungarus_ceylonicus	37
SUV39H2	Tarentola_annularis	31
SUV39H2	Boiga_trigonata	26
SUV39H2	Oligodon_sublineatus	26
SUV39H2	Lycodon_aulicus	26
SUV39H2	Ahaetulla_pulverulenta	27
SUV39H2	Ahaetulla_nasuta	27
SUV39H2	Siphlophis_compressus	26
SUV39H2	Fowlea_piscator	26
SUV39H2	Fowlea_asperrima	37
SUV39H2	Boa_constrictor	15
SUV39H2	Dendrelaphis_bifrenalis	26
SUV39H2	Kentropyx_calcarata	37
SUV39H2	Oligodon_taeniolatus	26
SUV39H2	Anolis_sericeus	39
SUV39H2	Bothrops_atrox	27
SUV39H2	Holcosus_undulatus	27
SUV39H2	Anolis_planiceps	39
SUV39H2	Ameiva_ameiva	36
SUV39H2	Acanthocercus_annectans	25
SUV39H2	Corallus_caninus	15
SUV39H2	Acanthocercus_atricollis	25
SUV39H2	Dendrelaphis_caudolineolatus	26
SUV39H2	Geophis_sartorii	15
SUV39H2	Hemidactylus_flaviviridis	15
SUV39H2	Cerastes_gasperettii	37
SUV39H2	Boiga_barnesii	26
SUV39H2	Rhinophis_saffragamus	15
SUV39H2	Morelia_carinata	15
SUV39H2	Sibynophis_subpunctatus	26
SUV39H2	Aspidura_guentheri	26
SUV39H2	Agkistrodon_piscivorus	27
SUV39H2	Corytophanes_hernandesii	15
SUV39H2	Cachryx_defensor	43
SUV39H2	Crotalus_mitchellii	15
SUV39H2	Coniophanes_schmidti	17
SUV39H2	Vipera_ammodytes	38
SUV39H2	Dendrelaphis_tristis	15
SUV39H2	Varanus_macraei	
SUV39H2	Tiliqua_occipitalis	
SUV39H2	Crotalus_aquilus	15
SUV39H2	Lycodon_carinatus	29
SUV39H2	Boiga_beddomei	26
SUV39H2	Trimeresurus_trigonocephalus	27
SUV39H2	Tupinambis_teguixin	12
SUV39H2	Crotalus_enyo	27
SUV39H2	Boiga_ceylonensis	26
SUV39H2	Vipera_ursinii	27
SUV39H2	Podarcis_lilfordi	27
SUV39H2	Podarcis_cretensis	27
SUV39H2	Podarcis_pityusensis	27
SUV39H2	Podarcis_gaigeae	27
SUV39H2	Podarcis_siculus	27
SUV39H2	Podarcis_bocagei	27
SUV39H2	Vipera_berus	38
SUV39H2	Podarcis_melisellensis	27
SUV39H2	Podarcis_erhardii	27
SUV39H2	Malpolon_monspessulanus	15
SUV39H2	Podarcis_filfolensis	27
SUV39H2	Natrix_helvetica	26
SUV39H2	Hemorrhois_hippocrepis	15
SUV39H2	Podarcis_liolepis	27
SUV39H2	Podarcis_vaucheri	27
SUV39H2	Podarcis_tiliguerta	27
SUV39H2	Python_bivittatus	15
SUV39H2	Thamnophis_sirtalis	37
SUV39H2	Gekko_japonicus	15
SUV39H2	Protobothrops_mucrosquamatus	27
SUV39H2	Podarcis_muralis	27
SUV39H2	Varanus_komodoensis	27
SUV39H2	Thamnophis_elegans	27
SUV39H2	Lacerta_agilis	27
SUV39H2	Sceloporus_undulatus	27
SUV39H2	Sphaerodactylus_townsendi	15
SUV39H2	Elgaria_multicarinata_webbii	27
SUV39H2	Podarcis_raffonei	27
SUV39H2	Hemicordylus_capensis	15
SUV39H2	Eublepharis_macularius	27
SUV39H2	Ahaetulla_prasina	27
SUV39H2	Pituophis_catenifer_annectens	26
SUV39H2	Pantherophis_guttatus	26
SUV39H2	Euleptes_europaea	32
SUV39H2	Rhineura_floridana	15
SUV39H2	Erythrolamprus_reginae	26
SUV39H2	Heteronotia_binoei	15
SUV39H2	Tiliqua_scincoides	30
SUV39H2	Candoia_aspera	15
SUV39H2	Anolis_carolinensis	27
SUV39H2	Anolis_sagrei	27
SUV39H2	Pogona_vitticeps	15
SUV39H2	Notechis_scutatus	27
SUV39H2	Pseudonaja_textilis	27
SUV39H2	Zootoca_vivipara	27
TBC1D14	Ophiophagus_hannah	27
TBC1D14	Crotalus_pyrrhus	27
TBC1D14	Crotalus_horridus	27
TBC1D14	Paroedura_picta	23
TBC1D14	Crotalus_viridis_viridis	27
TBC1D14	Protobothrops_flavoviridis	27
TBC1D14	Thermophis_baileyi	27
TBC1D14	Salvator_merianae	27
TBC1D14	Emydocephalus_ijimae	27
TBC1D14	Hydrophis_melanocephalus	27
TBC1D14	Laticauda_laticaudata	27
TBC1D14	Naja_naja	27
TBC1D14	Ptyas_mucosa	27
TBC1D14	Pantherophis_obsoletus	27
TBC1D14	Aspidoscelis_marmoratus	27
TBC1D14	Laticauda_colubrina	27
TBC1D14	Sceloporus_tristichus	22
TBC1D14	Myanophis_thanlyinensis	21
TBC1D14	Bothrops_jararaca	27
TBC1D14	Chrysopelea_ornata	13
TBC1D14	Hydrophis_cyanocinctus	27
TBC1D14	Phrynosoma_platyrhinos	23
TBC1D14	Calotes_versicolor	11
TBC1D14	Shinisaurus_crocodilurus	27
TBC1D14	Anilios_bituberculatus	12
TBC1D14	Tretioscincus_oriximinensis	31
TBC1D14	Calyptommatus_sinebrachiatus	23
TBC1D14	Arizona_elegans	27
TBC1D14	Diadophis_punctatus_similis	27
TBC1D14	Aspidoscelis_tigris_stejnegeri	27
TBC1D14	Sceloporus_occidentalis	61
TBC1D14	Charina_bottae	27
TBC1D14	Varanus_salvator_macromaculatus	27
TBC1D14	Bungarus_multicinctus	27
TBC1D14	Phrynocephalus_versicolor	27
TBC1D14	Vipera_latastei	27
TBC1D14	Daboia_siamensis	27
TBC1D14	Crotalus_helleri	27
TBC1D14	Psammodynastes_pulverulentus	23
TBC1D14	Phrynosoma_blainvillii	24
TBC1D14	Plestiodon_gilberti_rubricaudatus	27
TBC1D14	Simalia_boeleni	16
TBC1D14	Tropidonophis_doriae	12
TBC1D14	Morelia_viridis	27
TBC1D14	Imantodes_cenchoa	23
TBC1D14	Boaedon_fuliginosus	21
TBC1D14	Lerista_edwardsae	26
TBC1D14	Anniella_stebbinsi	21
TBC1D14	Lepidodactylus_listeri	25
TBC1D14	Phrynocephalus_forsythii	27
TBC1D14	Gekko_gecko	30
TBC1D14	Natrix_natrix_natrix	27
TBC1D14	Pantherophis_alleghaniensis	27
TBC1D14	Cyclura_pinguis	23
TBC1D14	Furcifer_pardalis	26
TBC1D14	Anolis_apletophallus	23
TBC1D14	Masticophis_lateralis	27
TBC1D14	Gambelia_wislizenii	23
TBC1D14	Liasis_olivaceus	27
TBC1D14	Simalia_tracyae	23
TBC1D14	Pseudoxenodon_macrops	23
TBC1D14	Trimeresurus_albolabris	27
TBC1D14	Mimophis_mahfalensis	27
TBC1D14	Aparallactus_werneri	27
TBC1D14	Acrochordus_granulatus	27
TBC1D14	Pareas_carinatus	27
TBC1D14	Grayia_smithii	27
TBC1D14	Calamaria_suluensis	9
TBC1D14	Oxyrhabdium_leporinum	27
TBC1D14	Toxicocalamus_goodenoughensis	27
TBC1D14	Cerberus_rynchops	17
TBC1D14	Stegonotus_admiraltiensis	27
TBC1D14	Pseudoxyrhopus_heterurus	27
TBC1D14	Hydrophis_major	27
TBC1D14	Hydrophis_elegans	27
TBC1D14	Urosaurus_nigricauda	23
TBC1D14	Bradypodion_ventrale	26
TBC1D14	Sibynophis_collaris	27
