Gene_name	Species_name	GC_content
ADRA1B	Panthera_tigris	64.29
ADRA1B	Papio_anubis	63.38
ADRA1B	Eleutherodactylus_coqui	45.24
ADRA1B	Melopsittacus_undulatus	43.71
ADRA1B	Vulpes_vulpes	64.97
ADRA1B	Phaenicophaeus_curvirostris	43.89
ADRA1B	Diceros_bicornis_minor	64.19
ADRA1B	Phascolarctos_cinereus	54.13
ADRA1B	Nothoprocta_perdicaria	45.53
ADRA1B	Balearica_regulorum_gibbericeps	44.21
ADRA1B	Accipiter_gentilis	44.12
ADRA1B	Bos_taurus	62.72
ADRA1B	Terrapene_triunguis	46.65
ADRA1B	Eulemur_rufifrons	64.16
ADRA1B	Sciurus_carolinensis	64.41
ADRA1B	Cavia_porcellus	64.23
ADRA1B	Lagenorhynchus_albirostris	62.93
ADRA1B	Mus_pahari	60.71
ADRA1B	Mustela_nigripes	63.45
ADRA1B	Cygnus_atratus	44.62
ADRA1B	Grus_americana	44.36
ADRA1B	Acomys_russatus	60.06
ADRA1B	Pogoniulus_pusillus	43.64
ADRA1B	Phyllostomus_discolor	64.99
ADRA1B	Pezoporus_flaviventris	44.02
ADRA1B	Lagopus_leucura	43.98
ADRA1B	Tympanuchus_pallidicinctus	44.05
ADRA1B	Mauremys_mutica	45.94
ADRA1B	Cebus_imitator	64.80
ADRA1B	Dromaius_novaehollandiae	45.21
ADRA1B	Falco_rusticolus	43.31
ADRA1B	Neophocaena_asiaeorientalis_asiaeorientalis	61.04
ADRA1B	Loxodonta_africana	62.16
ADRA1B	Manis_pentadactyla	65.06
ADRA1B	Oenanthe_melanoleuca	56.33
ADRA1B	Callithrix_jacchus	63.90
ADRA1B	Grammomys_surdaster	60.84
ADRA1B	Bubalus_kerabau	63.11
ADRA1B	Petaurus_breviceps_papuanus	53.14
ADRA1B	Puma_concolor	60.78
ADRA1B	Saimiri_boliviensis	64.74
ADRA1B	Bubalus_bubalis	63.17
ADRA1B	Chiroxiphia_lanceolata	46.58
ADRA1B	Dipodomys_merriami	69.55
ADRA1B	Lepidothrix_coronata	47.03
ADRA1B	Delphinapterus_leucas	63.00
ADRA1B	Propithecus_coquereli	63.71
ADRA1B	Delphinus_delphis	63.13
ADRA1B	Bufo_bufo	44.77
ADRA1B	Bufo_gargarizans	44.21
ADRA1B	Molothrus_aeneus	56.62
ADRA1B	Capricornis_sumatraensis	63.50
ADRA1B	Condylura_cristata	65.12
ADRA1B	Enhydra_lutris_kenyoni	63.84
ADRA1B	Phocoena_phocoena	63.00
ADRA1B	Ochotona_princeps	62.68
ADRA1B	Chrysochloris_asiatica	61.52
ADRA1B	Phocoena_sinus	63.00
ADRA1B	Merops_nubicus	44.90
ADRA1B	Emydura_macquarii_macquarii	46.34
ADRA1B	Haliaeetus_albicilla	44.05
ADRA1B	Alligator_mississippiensis	44.68
ADRA1B	Taeniopygia_guttata	55.28
ADRA1B	Colobus_angolensis_palliatus	56.64
ADRA1B	Aythya_fuligula	44.12
ADRA1B	Corvus_brachyrhynchos	51.06
ADRA1B	Egretta_garzetta	44.42
ADRA1B	Nomascus_leucogenys	63.26
ADRA1B	Corapipo_altera	46.38
ADRA1B	Pongo_pygmaeus	63.19
ADRA1B	Hyaena_hyaena	64.93
ADRA1B	Balaenoptera_acutorostrata	63.51
ADRA1B	Equus_quagga	64.52
ADRA1B	Oryx_dammah	63.56
ADRA1B	Corvus_hawaiiensis	54.53
ADRA1B	Lemur_catta	65.38
ADRA1B	Prionailurus_viverrinus	64.09
ADRA1B	Manis_javanica	64.86
ADRA1B	Ochotona_curzoniae	62.42
ADRA1B	Echinops_telfairi	58.48
ADRA1B	Rhinopithecus_roxellana	63.45
ADRA1B	Mus_musculus	60.58
ADRA1B	Antechinus_flavipes	53.60
ADRA1B	Cyrtonyx_montezumae	43.45
ADRA1B	Perognathus_longimembris_pacificus	66.58
ADRA1B	Charadrius_vociferus	43.27
ADRA1B	Dendropsophus_ebraccatus	51.55
ADRA1B	Nycticebus_coucang	61.49
ADRA1B	Miniopterus_natalensis	57.61
ADRA1B	Carlito_syrichta	60.08
ADRA1B	Trichosurus_vulpecula	53.47
ADRA1B	Talpa_occidentalis	64.86
ADRA1B	Mesitornis_unicolor	43.52
ADRA1B	Muntiacus_reevesi	63.37
ADRA1B	Dryobates_pubescens	43.18
ADRA1B	Trachypithecus_francoisi	63.32
ADRA1B	Ursus_maritimus	64.54
ADRA1B	Panthera_leo	64.16
ADRA1B	Oryctolagus_cuniculus	63.71
ADRA1B	Neopelma_chrysocephalum	47.03
ADRA1B	Callorhinus_ursinus	63.96
ADRA1B	Phasianus_colchicus	43.19
ADRA1B	Suncus_etruscus	69.25
ADRA1B	Rhinatrema_bivittatum	57.61
ADRA1B	Gavialis_gangeticus	45.27
ADRA1B	Balaenoptera_ricei	63.71
ADRA1B	Buceros_rhinoceros_silvestris	44.10
ADRA1B	Parus_major	55.15
ADRA1B	Patagioenas_fasciata	44.90
ADRA1B	Dromiciops_gliroides	54.06
ADRA1B	Heterocephalus_glaber	64.86
ADRA1B	Bos_indicus_x_Bos_taurus	62.78
ADRA1B	Theropithecus_gelada	63.45
ADRA1B	Crocodylus_porosus	45.01
ADRA1B	Falco_naumanni	43.31
ADRA1B	Phaethon_lepturus	43.64
ADRA1B	Mesocricetus_auratus	60.32
ADRA1B	Orycteropus_afer_afer	60.75
ADRA1B	Aptenodytes_forsteri	43.90
ADRA1B	Falco_cherrug	43.31
ADRA1B	Alligator_sinensis	45.47
ADRA1B	Haemorhous_mexicanus	56.82
ADRA1B	Marmota_monax	63.11
ADRA1B	Saccopteryx_bilineata	65.24
ADRA1B	Sturnira_hondurensis	63.76
ADRA1B	Saccopteryx_leptura	65.64
ADRA1B	Ficedula_albicollis	56.30
ADRA1B	Cariama_cristata	43.71
ADRA1B	Apodemus_sylvaticus	61.23
ADRA1B	Mustela_lutreola	63.26
ARL11	Ornithorhynchus_anatinus	61.75
ARL11	Cynocephalus_volans	62.41
ARL11	Myotis_brandtii	62.82
ARL11	Trichechus_manatus_latirostris	58.12
ARL11	Dryobates_pubescens	65.34
ARL11	Clarias_gariepinus	48.86
ARL11	Condylura_cristata	57.29
ARL11	Gymnogyps_californianus	66.33
ARL11	Balearica_regulorum_gibbericeps	59.06
ARL11	Camelus_dromedarius	65.57
ARL11	Charadrius_vociferus	62.85
ARL11	Oryzias_latipes	55.30
ARL11	Lepus_europaeus	65.02
ARL11	Symphalangus_syndactylus	61.22
ARL11	Gambusia_affinis	58.14
ARL11	Parus_major	61.37
ARL11	Brachionichthys_hirsutus	57.56
ARL11	Betta_splendens	54.53
ARL11	Pezoporus_occidentalis	63.02
ARL11	Callorhinus_ursinus	60.99
ARL11	Scatophagus_argus	53.56
ARL11	Corythoichthys_intestinalis	46.63
ARL11	Nothobranchius_furzeri	54.79
ARL11	Eleginops_maclovinus	57.51
ARL11	Ictidomys_tridecemlineatus	63.78
ARL11	Entelurus_aequoreus	49.81
ARL11	Serinus_canaria	63.85
ARL11	Rhinopithecus_bieti	61.05
ARL11	Girardinichthys_multiradiatus	54.65
ARL11	Anser_cygnoides	68.84
ARL11	Xiphias_gladius	53.18
ARL11	Mesoplodon_densirostris	65.64
ARL11	Calypte_anna	62.35
ARL11	Vombatus_ursinus	52.33
ARL11	Myotis_davidii	62.82
ARL11	Clinocottus_analis	57.42
ARL11	Oenanthe_melanoleuca	66.33
ARL11	Egretta_garzetta	65.03
ARL11	Pongo_pygmaeus	60.28
ARL11	Chelonoidis_abingdonii	52.46
ARL11	Urocitellus_parryii	64.30
ARL11	Rousettus_aegyptiacus	62.44
ARL11	Dipodomys_ordii	57.17
ARL11	Enhydra_lutris_kenyoni	61.72
ARL11	Pelodiscus_sinensis	50.18
ARL11	Emydura_macquarii_macquarii	52.11
ARL11	Microcebus_murinus	66.67
ARL11	Meriones_unguiculatus	54.62
ARL11	Semicossyphus_pulcher	56.20
ARL11	Gallus_gallus	64.66
ARL11	Falco_peregrinus	63.02
ARL11	Rhinichthys_klamathensis_goyatoka	47.92
ARL11	Cheilinus_undulatus	52.50
ARL11	Alexandromys_fortis	56.98
ARL11	Cariama_cristata	65.17
ARL11	Colossoma_macropomum	52.84
ARL11	Panthera_tigris	62.09
ARL11	Chanos_chanos	53.41
ARL11	Pipra_filicauda	61.19
ARL11	Zalophus_californianus	60.99
ARL11	Cercocebus_atys	61.05
ARL11	Tupaia_chinensis	55.60
ARL11	Pygocentrus_nattereri	50.95
ARL11	Mauremys_reevesii	54.39
ARL11	Paramormyrops_kingsleyae	58.33
ARL11	Poecilia_latipinna	58.72
ARL11	Cygnus_atratus	68.84
ARL11	Centropristis_striata	52.79
ARL11	Trichosurus_vulpecula	52.08
ARL11	Camelus_bactrianus	64.48
ARL11	Phyllopteryx_taeniolatus	49.90
ARL11	Phalacrocorax_carbo	63.68
ARL11	Chlamydotis_macqueenii	63.08
ARL11	Balaenoptera_ricei	65.98
ARL11	Cervus_elaphus	67.48
ARL11	Pyrgilauda_ruficollis	65.01
ARL11	Trachypithecus_francoisi	61.22
ARL11	Mus_caroli	56.82
ARL11	Manacus_vitellinus	61.69
ARL11	Moschus_berezovskii	63.85
ARL11	Pseudoliparis_swirei	58.19
ARL11	Lathamus_discolor	63.35
ARL11	Accipiter_gentilis	64.82
ARL11	Microtus_ochrogaster	56.82
ARL11	Stegastes_partitus	58.77
ARL11	Triplophysa_rosa	48.11
ARL11	Muntiacus_reevesi	69.62
ARL11	Corvus_moneduloides	63.18
ARL11	Neoarius_graeffei	49.53
ARL11	Phycodurus_eques	49.90
ARL11	Eurypyga_helias	65.67
ARL11	Bos_indicus_x_Bos_taurus	69.10
ARL11	Embiotoca_jacksoni	58.26
ARL11	Lontra_canadensis	61.36
ARL11	Oreochromis_niloticus	57.80
ARL11	Hyaena_hyaena	66.12
ARL11	Syngnathus_acus	50.29
ARL11	Poecile_atricapillus	61.20
ARL11	Hipposideros_armiger	59.71
ARL11	Syngnathus_scovelli	50.38
ARL11	Siniperca_chuatsi	53.03
ARL11	Meles_meles	60.99
ARL11	Xiphophorus_couchianus	58.33
ARL11	Monodon_monoceros	65.57
ARL11	Gorilla_gorilla_gorilla	60.88
ARL11	Pipistrellus_kuhlii	68.41
ARL11	Passer_montanus	67.66
ARL11	Anomalospiza_imberbis	61.63
ARL11	Nomascus_leucogenys	60.03
ARL11	Clupea_harengus	56.06
ARL11	Sapajus_apella	59.52
ARL11	Pygoscelis_adeliae	65.80
ARL11	Aphelocoma_coerulescens	62.69
ARL11	Pterocles_gutturalis	61.53
ARL11	Haemorhous_mexicanus	62.52
ARL11	Fundulus_heteroclitus	57.75
ARL11	Oncorhynchus_gorbuscha	56.12
ARL11	Petaurus_breviceps_papuanus	52.36
ARL11	Pan_troglodytes	60.71
ARL11	Nipponia_nippon	64.98
ARL11	Pseudopodoces_humilis	61.54
ARL11	Denticeps_clupeoides	50.29
ARL11	Equus_przewalskii	60.62
ARL11	Oncorhynchus_nerka	55.74
ARL11	Pleuronectes_platessa	55.68
ARL11	Peromyscus_maniculatus_bairdii	58.14
ARL11	Pseudorca_crassidens	66.32
ARL11	Ailuropoda_melanoleuca	59.89
ARL11	Acinonyx_jubatus	62.64
ARL11	Callithrix_jacchus	57.65
ARL11	Misgurnus_anguillicaudatus	47.16
ARL11	Equus_quagga	60.81
ARL11	Cavia_porcellus	56.68
ARL11	Lates_calcarifer	57.61
ARL11	Doryrhamphus_excisus	55.74
ARL11	Monodelphis_domestica	51.03
ARL11	Ursus_arctos	60.81
ARL11	Lampris_incognitus	55.29
ARL11	Acanthisitta_chloris	62.59
ARL11	Pungitius_pungitius	52.74
ARL11	Macaca_nemestrina	60.37
ARL11	Phocoena_sinus	65.57
ARL11	Dromiciops_gliroides	51.03
ARL11	Mus_pahari	57.20
ARL11	Sarcophilus_harrisii	51.55
ARL11	Triplophysa_dalaica	48.69
ARL11	Cyanistes_caeruleus	61.37
ARL11	Pteropus_vampyrus	62.27
ARL11	Oryx_dammah	66.85
ARL11	Onychostoma_macrolepis	49.24
ARL11	Ovis_aries	67.03
ARL11	Puma_yagouaroundi	62.45
ARL11	Jaculus_jaculus	55.20
ARL11	Pelecanus_crispus	65.28
ARL11	Aotus_nancymaae	58.50
ARL11	Orcinus_orca	63.87
ARL11	Phasianus_colchicus	64.90
ARL11	Cynoglossus_semilaevis	52.28
ARL11	Oreochromis_aureus	57.80
ARL11	Pseudopipra_pipra	60.70
ARL11	Camelus_ferus	65.03
ARL11	Cololabis_saira	63.03
ARL11	Molossus_molossus	61.83
ARL11	Onychostruthus_taczanowskii	64.84
ARL11	Pezoporus_wallicus	63.02
ARL11	Hippopotamus_amphibius_kiboko	67.03
ARL11	Pogoniulus_pusillus	59.28
ARL11	Cricetulus_griseus	57.01
ARL11	Gouania_willdenowi	50.45
ARL11	Diceros_bicornis_minor	61.77
ARL11	Eleutherodactylus_coqui	42.22
ARL11	Mastomys_coucha	55.87
ARL11	Nycticebus_coucang	62.25
ARL11	Toxotes_jaculatrix	57.42
ARL11	Zonotrichia_leucophrys_gambelii	63.45
ARL11	Bos_javanicus	67.88
ARL11	Prinia_subflava	68.37
ARL11	Thunnus_maccoyii	54.91
ARL11	Physeter_macrocephalus	65.80
ARL11	Seriola_dumerili	53.83
ARL11	Engraulis_encrasicolus	62.50
ARL11	Pan_paniscus	60.24
ARL11	Cyprinodon_tularosa	54.07
ARL11	Bubalus_bubalis	68.22
ARL11	Mastacembelus_armatus	56.07
ARL11	Anas_platyrhynchos	69.40
ARL11	Acomys_russatus	57.58
ARL11	Vicugna_pacos	65.76
ARL11	Corvus_kubaryi	62.85
ARL11	Ochotona_curzoniae	61.90
ARL11	Lagopus_muta	65.61
ARL11	Vidua_chalybeata	62.02
ARL11	Bufo_gargarizans	41.24
ARL11	Rhinolophus_ferrumequinum	61.90
ARL11	Archocentrus_centrarchus	52.46
ARL11	Thunnus_thynnus	54.91
ARL11	Piliocolobus_tephrosceles	60.03
ARL11	Chelonia_mydas	54.21
ARL11	Panthera_onca	52.00
ARL11	Marmota_monax	62.24
ARL11	Bos_taurus	68.05
ARL11	Myiozetetes_cayanensis	62.02
ARL11	Latimeria_chalumnae	42.67
ARL11	Ovis_canadensis	66.85
ARL11	Calidris_pugnax	66.00
ARL11	Nannospalax_galili	59.28
ARL11	Scophthalmus_maximus	58.61
ARL11	Opisthocomus_hoazin	63.77
ARL11	Synchiropus_splendidus	51.25
ARL11	Lagopus_leucura	64.90
ARL11	Ictalurus_punctatus	50.84
ARL11	Nanorana_parkeri	45.37
ARL11	Sylvia_atricapilla	64.51
ARL11	Acanthopagrus_latus	54.49
ARL11	Chroicocephalus_ridibundus	64.51
ARL11	Ammospiza_caudacuta	65.51
ARL11	Sander_lucioperca	56.91
ARL11	Esox_lucius	52.73
ARL11	Nyctibius_grandis	63.42
ARL11	Kogia_breviceps	64.81
ARL11	Neofelis_nebulosa	62.27
ARL11	Neopsephotus_bourkii	64.51
ARL11	Lynx_canadensis	62.64
ARL11	Eschrichtius_robustus	65.47
ARL11	Microcaecilia_unicolor	64.64
ARL11	Kryptolebias_marmoratus	54.01
ARL11	Numida_meleagris	67.90
ARL11	Phacochoerus_africanus	66.85
ARL11	Callorhinchus_milii	59.29
ARL11	Amia_calva	51.79
ARL11	Homo_sapiens	60.88
ARL11	Coturnix_japonica	65.78
ARL11	Manacus_candei	61.69
ARL11	Erinaceus_europaeus	58.52
ARL11	Equus_asinus	60.81
ARL11	Leopardus_geoffroyi	62.64
ARL11	Puma_concolor	62.27
ARL11	Danio_aesculapii	52.08
ARL11	Tachysurus_fulvidraco	48.07
ARL11	Sciurus_carolinensis	62.41
ARL11	Propithecus_coquereli	63.10
ARL11	Pteropus_alecto	62.45
ARL11	Corvus_brachyrhynchos	63.95
ARL11	Hyla_sarda	43.52
ARL11	Arvicanthis_niloticus	55.62
ARL11	Myotis_lucifugus	62.84
ARL11	Austrofundulus_limnaeus	53.29
ARL11	Xyrauchen_texanus	46.93
ARL11	Mesocricetus_auratus	57.77
ARL11	Melozone_crissalis	64.84
ARL11	Haliaeetus_albicilla	66.36
ARL11	Ictalurus_furcatus	51.21
ARL11	Melanerpes_formicivorus	65.84
ARL11	Cuculus_canorus	60.84
ARL11	Heterocephalus_glaber	56.28
ARL11	Delphinapterus_leucas	66.12
ARL11	Ceratotherium_simum_simum	61.77
ARL11	Motacilla_alba_alba	62.52
ARL11	Antechinus_flavipes	51.89
ARL11	Eubalaena_glacialis	66.84
ARL11	Psammomys_obesus	56.63
ARL11	Vidua_macroura	59.63
ARL11	Centrocercus_urophasianus	65.61
ARL11	Carlito_syrichta	64.63
ARL11	Cyprinus_carpio	49.62
ARL11	Myripristis_murdjan	64.41
ARL11	Poecilia_reticulata	57.17
ARL11	Lipotes_vexillifer	67.35
ARL11	Pimephales_promelas	47.73
ARL11	Labeo_rohita	49.24
ARL11	Periophthalmus_magnuspinnatus	48.94
ARL11	Dipodomys_spectabilis	56.45
ARL11	Dama_dama	68.13
ARL11	Ammospiza_nelsoni	65.34
ARL11	Arvicola_amphibius	57.20
ARL11	Anoplopoma_fimbria	56.84
ARL11	Alligator_sinensis	48.18
ARL11	Molothrus_aeneus	63.85
ARL11	Balaenoptera_acutorostrata	65.47
ARL11	Globicephala_melas	66.15
ARL11	Pseudorasbora_parva	47.54
ARL11	Trichomycterus_rosablanca	45.64
ARL11	Octodon_degus	53.83
ARL11	Zonotrichia_albicollis	63.30
ARL11	Gasterosteus_aculeatus	52.68
ARL11	Phodopus_roborovskii	54.25
ARL11	Phaethon_lepturus	64.51
ARL11	Grus_americana	64.46
ARL11	Saccopteryx_leptura	60.38
ARL11	Megalobrama_amblycephala	48.48
ARL11	Gymnodraco_acuticeps	59.34
ARL11	Falco_cherrug	63.18
ARL11	Mustela_lutreola	60.44
ARL11	Phaenicophaeus_curvirostris	63.49
ARL11	Melospiza_georgiana	65.51
ARL11	Myotis_daubentonii	63.74
ARL11	Micropterus_salmoides	56.26
ARL11	Lynx_rufus	62.64
ARL11	Polyodon_spathula	51.79
ARL11	Dunckerocampus_dactyliophorus	54.21
ARL11	Aptenodytes_forsteri	66.50
ARL11	Meleagris_gallopavo	65.08
ARL11	Patagioenas_fasciata	62.11
ARL11	Marmota_marmota_marmota	62.07
ARL11	Gopherus_evgoodei	53.86
ARL11	Otolemur_garnettii	62.25
ARL11	Macaca_mulatta	60.54
ARL11	Merops_nubicus	65.81
ARL11	Neophocaena_asiaeorientalis_asiaeorientalis	65.20
ARL11	Chinchilla_lanigera	56.68
ARL11	Rhinopithecus_roxellana	61.05
ARL11	Theropithecus_gelada	61.05
ARL11	Corvus_hawaiiensis	63.18
ARL11	Larimichthys_crocea	52.79
ARL11	Scomber_japonicus	56.45
ARL11	Cervus_canadensis	67.32
ARL11	Rattus_rattus	57.03
ARL11	Hirundo_rustica	66.00
ARL11	Trematomus_bernacchii	60.31
ARL11	Castor_canadensis	57.66
ARL11	Alligator_mississippiensis	49.83
ARL11	Osmerus_eperlanus	53.03
ARL11	Capricornis_sumatraensis	68.14
ARL11	Thunnus_albacares	54.53
ARL11	Falco_biarmicus	63.18
ARL11	Cyprinodon_variegatus	54.07
ARL11	Ctenopharyngodon_idella	48.30
ARL11	Chlorocebus_sabaeus	60.88
ARL11	Sardina_pilchardus	54.61
ARL11	Balaenoptera_musculus	65.81
ARL11	Rattus_norvegicus	55.88
ARL11	Ambystoma_mexicanum	52.96
ARL11	Leptonychotes_weddellii	60.99
ARL11	Peromyscus_californicus_insignis	56.46
ARL11	Fukomys_damarensis	55.19
ARL11	Morone_saxatilis	52.38
ARL11	Mirounga_leonina	60.81
ARL11	Prionailurus_bengalensis	61.54
ARL11	Cygnus_olor	69.01
ARL11	Hippoglossus_hippoglossus	55.11
ARL11	Thalassophryne_amazonica	51.43
ARL11	Caretta_caretta	54.21
ARL11	Peromyscus_eremicus	56.25
ARL11	Nerophis_ophidion	49.42
ARL11	Conger_conger	57.25
ARL11	Labrus_mixtus	53.29
ARL11	Grammomys_surdaster	55.62
ARL11	Apodemus_sylvaticus	56.95
ARL11	Phascolarctos_cinereus	52.08
ARL11	Bos_mutus	68.57
ARL11	Falco_rusticolus	63.18
ARL11	Lagenorhynchus_albirostris	66.32
ARL11	Haliaeetus_leucocephalus	66.36
ARL11	Amphiprion_ocellaris	59.34
ARL11	Brienomyrus_brachyistius	57.07
ARL11	Paralichthys_olivaceus	52.41
ARL11	Sphaeramia_orbicularis	53.56
ARL11	Melopsittacus_undulatus	63.52
ARL11	Colius_striatus	61.24
ARL11	Halichoerus_grypus	61.17
ARL11	Falco_naumanni	63.85
ARL11	Oncorhynchus_keta	55.56
ARL11	Indicator_indicator	60.03
ARL11	Takifugu_rubripes	54.14
ARL11	Neogale_vison	61.67
ARL11	Anarrhichthys_ocellatus	50.90
ARL11	Xiphophorus_maculatus	58.14
ARL11	Xenopus_tropicalis	45.00
ARL11	Tursiops_truncatus	64.01
ARL11	Etheostoma_cragini	53.81
ARL11	Gavia_stellata	66.33
ARL11	Saimiri_boliviensis	57.31
ARL11	Hippoglossus_stenolepis	54.51
ARL11	Geospiza_fortis	64.18
ARL11	Poecilia_formosa	58.72
ARL11	Geotrypetes_seraphini	60.62
ARL11	Neomonachus_schauinslandi	60.99
ARL11	Alosa_alosa	52.46
ARL11	Epinephelus_fuscoguttatus	55.49
ARL11	Mustela_nigripes	60.62
ARL11	Delphinus_delphis	66.15
ARL11	Cebus_imitator	58.84
ARL11	Alosa_sapidissima	52.27
ARL11	Lagenorhynchus_obliquidens	63.41
ARL11	Eptesicus_fuscus	64.65
ARL11	Poecilia_mexicana	58.72
ARL11	Spea_bombifrons	42.86
ARL11	Loxodonta_africana	57.59
ARL11	Dasypus_novemcinctus	68.87
ARL11	Hyperolius_riggenbachi	47.41
ARL11	Anas_acuta	68.55
ARL11	Manis_pentadactyla	56.23
ARL11	Mugil_cephalus	58.19
ARL11	Catharus_ustulatus	62.23
ARL11	Ranitomeya_imitator	42.56
ARL11	Felis_catus	62.82
ARL11	Lutra_lutra	61.90
ARL11	Tachysurus_vachellii	48.25
ARL11	Chamaea_fasciata	62.85
ARL11	Equus_caballus	60.62
ARL11	Chrysemys_picta_bellii	53.86
ARL11	Labrus_bergylta	53.29
ARL11	Dermochelys_coriacea	54.28
ARL11	Sus_scrofa	66.12
ARL11	Cyclopterus_lumpus	55.49
ARL11	Anguilla_rostrata	64.60
ARL11	Electrophorus_electricus	57.95
ARL11	Pangasianodon_hypophthalmus	49.91
ARL11	Phoca_vitulina	61.17
ARL11	Lepidothrix_coronata	61.19
ARL11	Ochotona_princeps	62.64
ARL11	Sinocyclocheilus_anshuiensis	49.05
ARL11	Odocoileus_virginianus	67.94
ARL11	Cottoperca_gobio	56.18
ARL11	Cebidichthys_violaceus	53.95
ARL11	Hemibagrus_wyckioides	50.64
ARL11	Lonchura_striata	59.64
ARL11	Agelaius_phoeniceus	64.09
ARL11	Melospiza_melodia_melodia	65.51
ARL11	Panthera_leo	62.64
ARL11	Lemur_catta	67.35
ARL11	Mustela_erminea	60.81
ARL11	Talpa_occidentalis	58.61
ARL11	Gadus_chalcogrammus	66.48
ARL11	Suricata_suricatta	63.92
ARL11	Antennarius_striatus	56.01
ARL11	Corvus_cornix_cornix	63.02
ARL11	Prionailurus_viverrinus	54.38
ARL11	Dendropsophus_ebraccatus	45.93
ARL11	Ursus_americanus	60.81
ARL11	Hippocampus_comes	53.26
ARL11	Pteropus_giganteus	61.90
ARL11	Columba_livia	62.98
ARL11	Rissa_tridactyla	64.18
ARL11	Limanda_limanda	55.49
ARL11	Hypomesus_transpacificus	51.70
ARL11	Xiphophorus_hellerii	58.53
ARL11	Myotis_yumanensis	62.98
ARL11	Seriola_lalandi_dorsalis	53.95
ARL11	Corapipo_altera	61.53
ARL11	Tachyglossus_aculeatus	61.75
ARL11	Macaca_fascicularis	60.54
ARL11	Notolabrus_celidotus	57.36
ARL11	Tympanuchus_pallidicinctus	65.61
ARL11	Mirounga_angustirostris	60.81
ARL11	Echeneis_naucrates	56.07
ARL11	Hoplias_malabaricus	49.81
ARL11	Macaca_thibetana_thibetana	60.54
ARL11	Emys_orbicularis	54.21
ARL11	Molothrus_ater	63.52
ARL11	Pelobates_fuscus	41.81
ARL11	Sorex_fumeus	61.90
ARL11	Capra_hircus	67.96
ARL11	Syngnathus_typhle	50.38
ARL11	Passer_domesticus	67.66
ARL11	Suncus_etruscus	56.78
ARL11	Oryctolagus_cuniculus	65.38
ARL11	Chanodichthys_erythropterus	47.92
ARL11	Rana_temporaria	42.62
ARL11	Dipodomys_merriami	57.71
ARL11	Acanthochromis_polyacanthus	58.38
ARL11	Mus_musculus	57.20
ARL11	Aythya_fuligula	67.67
ARL11	Plectropomus_leopardus	54.90
ARL11	Odobenus_rosmarus_divergens	61.72
ARL11	Galeopterus_variegatus	61.90
ARL11	Pelmatolapia_mariae	57.28
ARL11	Colobus_angolensis_palliatus	61.05
ARL11	Tyto_alba	68.15
ARL11	Pongo_abelii	60.10
ARL11	Malaclemys_terrapin_pileata	53.16
ARL11	Papio_anubis	61.22
ARL11	Mandrillus_leucophaeus	61.22
ARL11	Aquila_chrysaetos_chrysaetos	66.82
ARL11	Cyrtonyx_montezumae	64.90
ARL11	Danio_rerio	53.22
ARL11	Pleurodeles_waltl	55.74
ARL11	Oxyura_jamaicensis	68.17
ARL11	Ursus_maritimus	60.81
ARL11	Nematolebias_whitei	53.37
ARL11	Syngnathoides_biaculeatus	50.29
ARL11	Seriola_aureovittata	53.76
ARL11	Athene_cunicularia	63.02
ARL11	Phocoena_phocoena	65.57
ARL11	Sturnus_vulgaris	60.86
ARL11	Mustela_putorius_furo	60.44
ARL11	Bombina_bombina	40.56
ARL11	Apus_apus	65.01
ARL11	Osmerus_mordax	53.03
ARL11	Bufo_bufo	42.04
ARL11	Neopelma_chrysocephalum	61.53
ARL11	Eulemur_rufifrons	64.44
ARL11	Scleropages_formosus	54.73
ARL11	Chaetura_pelagica	67.39
ARL11	Marmota_flaviventris	61.56
ARL11	Pseudophryne_corroboree	41.80
ARL11	Melanotaenia_boesemani	57.61
ARL11	Taeniopygia_guttata	62.85
ARL11	Budorcas_taxicolor	67.96
ARL11	Rhinatrema_bivittatum	61.23
ARL11	Choloepus_didactylus	61.96
ARL11	Gracilinanus_agilis	51.20
ARL11	Boleophthalmus_pectinirostris	53.56
ARL11	Panthera_pardus	62.45
ARL11	Perca_flavescens	56.58
ARL11	Puntigrus_tetrazona	50.76
ARL11	Caloenas_nicobarica	64.12
ARL11	Sparus_aurata	53.37
ARL11	Panthera_uncia	62.27
ARL11	Lepisosteus_oculatus	55.74
ARL11	Peromyscus_leucopus	57.39
ARL11	Oncorhynchus_tshawytscha	55.93
ARL11	Myotis_myotis	63.00
ARL11	Chiroxiphia_lanceolata	61.03
ARL11	Dicentrarchus_labrax	54.34
ARL11	Sorex_araneus	60.44
ARL11	Epinephelus_moara	56.08
ARL11	Onychomys_torridus	57.01
ARL11	Antrostomus_carolinensis	63.52
ARL11	Hippocampus_zosterae	52.68
ARL11	Empidonax_traillii	62.19
ARL11	Silurus_meridionalis	48.96
ARL11	Elephas_maximus_indicus	57.59
ARL11	Cinclus_cinclus	61.86
ARL11	Anguilla_anguilla	64.78
ARL11	Hylobates_moloch	60.54
ARL11	Megalops_cyprinoides	62.31
ARL11	Mauremys_mutica	53.51
ARL11	Elephantulus_edwardii	60.88
ARL11	Eumetopias_jubatus	60.81
ARL11	Strigops_habroptila	65.17
ARL11	Solea_solea	50.93
ARL11	Ficedula_albicollis	66.16
ARL11	Buceros_rhinoceros_silvestris	60.53
ARL11	Parambassis_ranga	57.80
ARL11	Perca_fluviatilis	55.11
