Gene_name	Class	Order	Species_name	Unaligned_region	Gene_length	Normalized_value
SSTR4	Lepidosauria	Squamata	Eublepharis_macularius	1126	2141	0.525922
SSTR4	Lepidosauria	Squamata	Euleptes_europaea	1547	2141	0.72256
SSTR4	Aves	Passeriformes	Ficedula_albicollis	1428	2141	0.666978
SSTR4	Aves	Passeriformes	Geospiza_fortis	1743	2141	0.814106
SSTR4	Reptilia	Testudines	Gopherus_evgoodei	1227	2141	0.573097
SSTR4	Lepidosauria	Squamata	Laticauda_laticaudata	931	2141	0.434844
SSTR4	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1124	2141	0.524988
SSTR4	Aves	Galliformes	Meleagris_gallopavo	2141	2141	1
SSTR4	Lepidosauria	Squamata	Naja_naja	919	2141	0.429239
SSTR4	Lepidosauria	Squamata	Notechis_scutatus	874	2141	0.40822
SSTR4	Aves	Passeriformes	Parus_major	2141	2141	1
SSTR4	Reptilia	Testudines	Pelodiscus_sinensis	1215	2141	0.567492
SSTR4	Lepidosauria	Squamata	Podarcis_muralis	842	2141	0.393274
SSTR4	Lepidosauria	Squamata	Podarcis_raffonei	845	2141	0.394675
SSTR4	Lepidosauria	Squamata	Pogona_vitticeps_zw	947	2141	0.442317
SSTR4	Lepidosauria	Squamata	Pogona_vitticeps_zz	947	2141	0.442317
SSTR4	Lepidosauria	Squamata	Pseudonaja_textilis	872	2141	0.407286
SSTR4	Lepidosauria	Squamata	Rhineura_floridana	891	2141	0.416161
SSTR4	Lepidosauria	Squamata	Salvator_merianae	892	2141	0.416628
SSTR4	Aves	Passeriformes	Serinus_canaria	2052	2141	0.958431
SSTR4	Lepidosauria	Sphenodontia	Sphenodon_punctatus	835	2141	0.390005
SSTR4	Aves	Psittaciformes	Strigops_habroptila	1976	2141	0.922933
SSTR4	Aves	Struthioniformes	Struthio_camelus	1744	2141	0.814573
SSTR4	Aves	Passeriformes	Taeniopygia_guttata	2141	2141	1
SSTR4	Reptilia	Testudines	Terrapene_carolina	1331	2141	0.621672
STAP1	Aves	Anseriformes	Anas_platyrhynchos	21331	23150	0.921425
STAP1	Lepidosauria	Squamata	Anolis_carolinensis	2042	23150	0.0882073
STAP1	Lepidosauria	Squamata	Anolis_sagrei	2746	23150	0.118618
STAP1	Aves	Anseriformes	Anser_brachyrhynchus	22416	23150	0.968294
STAP1	Aves	Accipitriformes	Aquila_chrysaetos	21076	23150	0.91041
STAP1	Reptilia	Testudines	Chelonoidis_abingdonii	6798	23150	0.29365
STAP1	Reptilia	Testudines	Chrysemys_picta	6421	23150	0.277365
STAP1	Aves	Galliformes	Coturnix_japonica	18085	23150	0.78121
STAP1	Reptilia	Crocodylia	Crocodylus_porosus	7037	23150	0.303974
STAP1	Lepidosauria	Squamata	Eublepharis_macularius	2708	23150	0.116976
STAP1	Lepidosauria	Squamata	Euleptes_europaea	2098	23150	0.0906263
STAP1	Aves	Passeriformes	Ficedula_albicollis	11281	23150	0.4873
STAP1	Aves	Passeriformes	Geospiza_fortis	11435	23150	0.493952
STAP1	Reptilia	Testudines	Gopherus_evgoodei	7056	23150	0.304795
STAP1	Lepidosauria	Squamata	Laticauda_laticaudata	2293	23150	0.0990497
STAP1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	2052	23150	0.0886393
STAP1	Aves	Galliformes	Meleagris_gallopavo	22677	23150	0.979568
STAP1	Lepidosauria	Squamata	Naja_naja	0	23150	0
STAP1	Lepidosauria	Squamata	Notechis_scutatus	2369	23150	0.102333
STAP1	Aves	Passeriformes	Parus_major	10912	23150	0.471361
STAP1	Reptilia	Testudines	Pelodiscus_sinensis	5438	23150	0.234903
STAP1	Lepidosauria	Squamata	Podarcis_muralis	1803	23150	0.0778834
STAP1	Lepidosauria	Squamata	Podarcis_raffonei	2013	23150	0.0869546
STAP1	Lepidosauria	Squamata	Pogona_vitticeps_zw	2733	23150	0.118056
STAP1	Lepidosauria	Squamata	Pogona_vitticeps_zz	3035	23150	0.131102
STAP1	Lepidosauria	Squamata	Pseudonaja_textilis	2381	23150	0.102851
STAP1	Lepidosauria	Squamata	Rhineura_floridana	2464	23150	0.106436
STAP1	Lepidosauria	Squamata	Salvator_merianae	1915	23150	0.0827214
STAP1	Aves	Passeriformes	Serinus_canaria	11503	23150	0.49689
STAP1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	4291	23150	0.185356
STAP1	Aves	Psittaciformes	Strigops_habroptila	13635	23150	0.588985
STAP1	Aves	Struthioniformes	Struthio_camelus	21742	23150	0.939179
STAP1	Aves	Passeriformes	Taeniopygia_guttata	11404	23150	0.492613
STAP1	Reptilia	Testudines	Terrapene_carolina	6931	23150	0.299395
STOML3	Aves	Anseriformes	Anas_platyrhynchos	14214	15782	0.900646
STOML3	Lepidosauria	Squamata	Anolis_carolinensis	0	15782	0
STOML3	Lepidosauria	Squamata	Anolis_sagrei	766	15782	0.0485363
STOML3	Aves	Anseriformes	Anser_brachyrhynchus	14583	15782	0.924027
STOML3	Aves	Accipitriformes	Aquila_chrysaetos	14605	15782	0.925421
STOML3	Reptilia	Testudines	Chelonoidis_abingdonii	4744	15782	0.300596
STOML3	Reptilia	Testudines	Chrysemys_picta	4515	15782	0.286085
STOML3	Aves	Galliformes	Coturnix_japonica	13170	15782	0.834495
STOML3	Reptilia	Crocodylia	Crocodylus_porosus	4260	15782	0.269928
STOML3	Lepidosauria	Squamata	Eublepharis_macularius	1134	15782	0.071854
STOML3	Lepidosauria	Squamata	Euleptes_europaea	893	15782	0.0565834
STOML3	Aves	Passeriformes	Ficedula_albicollis	12735	15782	0.806932
STOML3	Aves	Passeriformes	Geospiza_fortis	13902	15782	0.880877
STOML3	Reptilia	Testudines	Gopherus_evgoodei	4690	15782	0.297174
STOML3	Lepidosauria	Squamata	Laticauda_laticaudata	774	15782	0.0490432
STOML3	Actinistia	Coelacanthiformes	Latimeria_chalumnae	921	15782	0.0583576
STOML3	Aves	Galliformes	Meleagris_gallopavo	15018	15782	0.95159
STOML3	Lepidosauria	Squamata	Naja_naja	1196	15782	0.0757825
STOML3	Lepidosauria	Squamata	Notechis_scutatus	868	15782	0.0549994
STOML3	Aves	Passeriformes	Parus_major	13870	15782	0.878849
STOML3	Reptilia	Testudines	Pelodiscus_sinensis	4098	15782	0.259663
STOML3	Lepidosauria	Squamata	Podarcis_muralis	1653	15782	0.10474
STOML3	Lepidosauria	Squamata	Podarcis_raffonei	1053	15782	0.0667216
STOML3	Lepidosauria	Squamata	Pogona_vitticeps_zw	1273	15782	0.0806615
STOML3	Lepidosauria	Squamata	Pogona_vitticeps_zz	931	15782	0.0589913
STOML3	Lepidosauria	Squamata	Pseudonaja_textilis	1085	15782	0.0687492
STOML3	Lepidosauria	Squamata	Rhineura_floridana	1259	15782	0.0797744
STOML3	Lepidosauria	Squamata	Salvator_merianae	945	15782	0.0598783
STOML3	Aves	Passeriformes	Serinus_canaria	13687	15782	0.867254
STOML3	Lepidosauria	Sphenodontia	Sphenodon_punctatus	3579	15782	0.226777
STOML3	Aves	Psittaciformes	Strigops_habroptila	13311	15782	0.843429
STOML3	Aves	Struthioniformes	Struthio_camelus	14175	15782	0.898175
STOML3	Aves	Passeriformes	Taeniopygia_guttata	5359	15782	0.339564
STOML3	Reptilia	Testudines	Terrapene_carolina	5856	15782	0.371056
SUV39H2	Aves	Anseriformes	Anas_platyrhynchos	9538	9750	0.978256
SUV39H2	Lepidosauria	Squamata	Anolis_carolinensis	1150	9750	0.117949
SUV39H2	Lepidosauria	Squamata	Anolis_sagrei	979	9750	0.10041
SUV39H2	Aves	Anseriformes	Anser_brachyrhynchus	9383	9750	0.962359
SUV39H2	Aves	Accipitriformes	Aquila_chrysaetos	9527	9750	0.977128
SUV39H2	Reptilia	Testudines	Chelonoidis_abingdonii	5055	9750	0.518462
SUV39H2	Reptilia	Testudines	Chrysemys_picta	5956	9750	0.610872
SUV39H2	Aves	Galliformes	Coturnix_japonica	8705	9750	0.892821
SUV39H2	Reptilia	Crocodylia	Crocodylus_porosus	6427	9750	0.659179
SUV39H2	Lepidosauria	Squamata	Eublepharis_macularius	1149	9750	0.117846
SUV39H2	Lepidosauria	Squamata	Euleptes_europaea	1090	9750	0.111795
SUV39H2	Aves	Passeriformes	Ficedula_albicollis	8564	9750	0.878359
SUV39H2	Aves	Passeriformes	Geospiza_fortis	9458	9750	0.970051
SUV39H2	Reptilia	Testudines	Gopherus_evgoodei	5134	9750	0.526564
SUV39H2	Lepidosauria	Squamata	Laticauda_laticaudata	1031	9750	0.105744
SUV39H2	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1392	9750	0.142769
SUV39H2	Aves	Galliformes	Meleagris_gallopavo	9532	9750	0.977641
SUV39H2	Lepidosauria	Squamata	Naja_naja	1031	9750	0.105744
SUV39H2	Lepidosauria	Squamata	Notechis_scutatus	1032	9750	0.105846
SUV39H2	Aves	Passeriformes	Parus_major	9284	9750	0.952205
SUV39H2	Reptilia	Testudines	Pelodiscus_sinensis	4925	9750	0.505128
SUV39H2	Lepidosauria	Squamata	Podarcis_muralis	1047	9750	0.107385
SUV39H2	Lepidosauria	Squamata	Podarcis_raffonei	1092	9750	0.112
SUV39H2	Lepidosauria	Squamata	Pogona_vitticeps_zw	1231	9750	0.126256
SUV39H2	Lepidosauria	Squamata	Pogona_vitticeps_zz	1265	9750	0.129744
SUV39H2	Lepidosauria	Squamata	Pseudonaja_textilis	1031	9750	0.105744
SUV39H2	Lepidosauria	Squamata	Rhineura_floridana	1091	9750	0.111897
SUV39H2	Lepidosauria	Squamata	Salvator_merianae	1112	9750	0.114051
SUV39H2	Aves	Passeriformes	Serinus_canaria	9088	9750	0.932103
SUV39H2	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1909	9750	0.195795
SUV39H2	Aves	Psittaciformes	Strigops_habroptila	9694	9750	0.994256
SUV39H2	Aves	Struthioniformes	Struthio_camelus	9403	9750	0.96441
SUV39H2	Aves	Passeriformes	Taeniopygia_guttata	8999	9750	0.922974
SUV39H2	Reptilia	Testudines	Terrapene_carolina	5752	9750	0.589949
TBC1D14	Aves	Anseriformes	Anas_platyrhynchos	57032	65396	0.872102
TBC1D14	Lepidosauria	Squamata	Anolis_carolinensis	1465	65396	0.022402
TBC1D14	Lepidosauria	Squamata	Anolis_sagrei	1731	65396	0.0264695
TBC1D14	Aves	Anseriformes	Anser_brachyrhynchus	58688	65396	0.897425
TBC1D14	Aves	Accipitriformes	Aquila_chrysaetos	62447	65396	0.954905
TBC1D14	Reptilia	Testudines	Chelonoidis_abingdonii	14930	65396	0.228301
TBC1D14	Reptilia	Testudines	Chrysemys_picta	15116	65396	0.231146
TBC1D14	Aves	Galliformes	Coturnix_japonica	54378	65396	0.831519
TBC1D14	Reptilia	Crocodylia	Crocodylus_porosus	10834	65396	0.165668
TBC1D14	Lepidosauria	Squamata	Eublepharis_macularius	1782	65396	0.0272494
TBC1D14	Lepidosauria	Squamata	Euleptes_europaea	1393	65396	0.021301
TBC1D14	Aves	Passeriformes	Ficedula_albicollis	53119	65396	0.812267
TBC1D14	Aves	Passeriformes	Geospiza_fortis	53919	65396	0.8245
TBC1D14	Reptilia	Testudines	Gopherus_evgoodei	15409	65396	0.235626
TBC1D14	Lepidosauria	Squamata	Laticauda_laticaudata	1252	65396	0.0191449
TBC1D14	Actinistia	Coelacanthiformes	Latimeria_chalumnae	2416	65396	0.0369442
TBC1D14	Aves	Galliformes	Meleagris_gallopavo	65041	65396	0.994572
TBC1D14	Lepidosauria	Squamata	Naja_naja	1286	65396	0.0196648
TBC1D14	Lepidosauria	Squamata	Notechis_scutatus	1247	65396	0.0190684
TBC1D14	Aves	Passeriformes	Parus_major	52750	65396	0.806624
TBC1D14	Reptilia	Testudines	Pelodiscus_sinensis	10625	65396	0.162472
TBC1D14	Lepidosauria	Squamata	Podarcis_muralis	1723	65396	0.0263472
TBC1D14	Lepidosauria	Squamata	Podarcis_raffonei	1672	65396	0.0255673
TBC1D14	Lepidosauria	Squamata	Pogona_vitticeps_zw	1452	65396	0.0222032
TBC1D14	Lepidosauria	Squamata	Pogona_vitticeps_zz	1847	65396	0.0282433
TBC1D14	Lepidosauria	Squamata	Pseudonaja_textilis	1244	65396	0.0190226
TBC1D14	Lepidosauria	Squamata	Rhineura_floridana	1848	65396	0.0282586
TBC1D14	Lepidosauria	Squamata	Salvator_merianae	1590	65396	0.0243134
TBC1D14	Aves	Passeriformes	Serinus_canaria	53803	65396	0.822726
TBC1D14	Lepidosauria	Sphenodontia	Sphenodon_punctatus	5314	65396	0.0812588
TBC1D14	Aves	Psittaciformes	Strigops_habroptila	61330	65396	0.937825
TBC1D14	Aves	Struthioniformes	Struthio_camelus	59218	65396	0.905529
TBC1D14	Aves	Passeriformes	Taeniopygia_guttata	53300	65396	0.815035
TBC1D14	Reptilia	Testudines	Terrapene_carolina	15709	65396	0.240213
C10orf128	Aves	Anseriformes	Anas_platyrhynchos	17231	19936	0.864316
C10orf128	Lepidosauria	Squamata	Anolis_carolinensis	337	19936	0.0169041
C10orf128	Lepidosauria	Squamata	Anolis_sagrei	766	19936	0.038423
C10orf128	Aves	Anseriformes	Anser_brachyrhynchus	17151	19936	0.860303
C10orf128	Aves	Accipitriformes	Aquila_chrysaetos	18175	19936	0.911667
C10orf128	Reptilia	Testudines	Chelonoidis_abingdonii	5602	19936	0.280999
C10orf128	Reptilia	Testudines	Chrysemys_picta	3942	19936	0.197733
C10orf128	Aves	Galliformes	Coturnix_japonica	19231	19936	0.964637
C10orf128	Reptilia	Crocodylia	Crocodylus_porosus	4616	19936	0.231541
C10orf128	Lepidosauria	Squamata	Eublepharis_macularius	1037	19936	0.0520165
C10orf128	Lepidosauria	Squamata	Euleptes_europaea	656	19936	0.0329053
C10orf128	Aves	Passeriformes	Ficedula_albicollis	14037	19936	0.704103
C10orf128	Aves	Passeriformes	Geospiza_fortis	13189	19936	0.661567
C10orf128	Reptilia	Testudines	Gopherus_evgoodei	3995	19936	0.200391
C10orf128	Lepidosauria	Squamata	Laticauda_laticaudata	421	19936	0.0211176
C10orf128	Actinistia	Coelacanthiformes	Latimeria_chalumnae	75	19936	0.00376204
C10orf128	Aves	Galliformes	Meleagris_gallopavo	19721	19936	0.989215
C10orf128	Lepidosauria	Squamata	Naja_naja	383	19936	0.0192115
C10orf128	Lepidosauria	Squamata	Notechis_scutatus	421	19936	0.0211176
C10orf128	Aves	Passeriformes	Parus_major	12859	19936	0.645014
C10orf128	Reptilia	Testudines	Pelodiscus_sinensis	2914	19936	0.146168
C10orf128	Lepidosauria	Squamata	Podarcis_muralis	561	19936	0.02814
C10orf128	Lepidosauria	Squamata	Podarcis_raffonei	561	19936	0.02814
C10orf128	Lepidosauria	Squamata	Pogona_vitticeps_zw	785	19936	0.039376
C10orf128	Lepidosauria	Squamata	Pogona_vitticeps_zz	636	19936	0.0319021
C10orf128	Lepidosauria	Squamata	Pseudonaja_textilis	421	19936	0.0211176
C10orf128	Lepidosauria	Squamata	Rhineura_floridana	576	19936	0.0288925
C10orf128	Lepidosauria	Squamata	Salvator_merianae	453	19936	0.0227227
C10orf128	Aves	Passeriformes	Serinus_canaria	13788	19936	0.691613
C10orf128	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1809	19936	0.0907404
C10orf128	Aves	Psittaciformes	Strigops_habroptila	16718	19936	0.838583
C10orf128	Aves	Struthioniformes	Struthio_camelus	18215	19936	0.913674
C10orf128	Aves	Passeriformes	Taeniopygia_guttata	13921	19936	0.698285
C10orf128	Reptilia	Testudines	Terrapene_carolina	3822	19936	0.191713
TNIP2	Aves	Anseriformes	Anas_platyrhynchos	7320	7953	0.920407
TNIP2	Lepidosauria	Squamata	Anolis_carolinensis	0	7953	0
TNIP2	Lepidosauria	Squamata	Anolis_sagrei	0	7953	0
TNIP2	Aves	Anseriformes	Anser_brachyrhynchus	7297	7953	0.917515
TNIP2	Aves	Accipitriformes	Aquila_chrysaetos	7505	7953	0.943669
TNIP2	Reptilia	Testudines	Chelonoidis_abingdonii	4371	7953	0.549604
TNIP2	Reptilia	Testudines	Chrysemys_picta	4314	7953	0.542437
TNIP2	Aves	Galliformes	Coturnix_japonica	7324	7953	0.92091
TNIP2	Reptilia	Crocodylia	Crocodylus_porosus	4197	7953	0.527725
TNIP2	Lepidosauria	Squamata	Eublepharis_macularius	0	7953	0
TNIP2	Lepidosauria	Squamata	Euleptes_europaea	0	7953	0
TNIP2	Aves	Passeriformes	Ficedula_albicollis	7244	7953	0.910851
TNIP2	Aves	Passeriformes	Geospiza_fortis	6342	7953	0.797435
TNIP2	Reptilia	Testudines	Gopherus_evgoodei	4240	7953	0.533132
TNIP2	Lepidosauria	Squamata	Laticauda_laticaudata	0	7953	0
TNIP2	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1315	7953	0.165346
TNIP2	Aves	Galliformes	Meleagris_gallopavo	7657	7953	0.962781
TNIP2	Lepidosauria	Squamata	Naja_naja	0	7953	0
TNIP2	Lepidosauria	Squamata	Notechis_scutatus	0	7953	0
TNIP2	Aves	Passeriformes	Parus_major	7065	7953	0.888344
TNIP2	Reptilia	Testudines	Pelodiscus_sinensis	3968	7953	0.498931
TNIP2	Lepidosauria	Squamata	Podarcis_muralis	0	7953	0
TNIP2	Lepidosauria	Squamata	Podarcis_raffonei	0	7953	0
TNIP2	Lepidosauria	Squamata	Pogona_vitticeps_zw	97	7953	0.0121967
TNIP2	Lepidosauria	Squamata	Pogona_vitticeps_zz	420	7953	0.0528103
TNIP2	Lepidosauria	Squamata	Pseudonaja_textilis	0	7953	0
TNIP2	Lepidosauria	Squamata	Rhineura_floridana	190	7953	0.0238904
TNIP2	Lepidosauria	Squamata	Salvator_merianae	0	7953	0
TNIP2	Aves	Passeriformes	Serinus_canaria	6977	7953	0.877279
TNIP2	Lepidosauria	Sphenodontia	Sphenodon_punctatus	2456	7953	0.308814
TNIP2	Aves	Psittaciformes	Strigops_habroptila	7212	7953	0.906828
TNIP2	Aves	Struthioniformes	Struthio_camelus	6583	7953	0.827738
TNIP2	Aves	Passeriformes	Taeniopygia_guttata	7201	7953	0.905444
TNIP2	Reptilia	Testudines	Terrapene_carolina	4165	7953	0.523702
UNKL	Aves	Anseriformes	Anas_platyrhynchos	31730	37579	0.844355
UNKL	Lepidosauria	Squamata	Anolis_carolinensis	1627	37579	0.0432955
UNKL	Lepidosauria	Squamata	Anolis_sagrei	1699	37579	0.0452114
UNKL	Aves	Anseriformes	Anser_brachyrhynchus	31608	37579	0.841108
UNKL	Aves	Accipitriformes	Aquila_chrysaetos	34579	37579	0.920168
UNKL	Reptilia	Testudines	Chelonoidis_abingdonii	12464	37579	0.331675
UNKL	Reptilia	Testudines	Chrysemys_picta	11893	37579	0.31648
UNKL	Aves	Galliformes	Coturnix_japonica	21784	37579	0.579685
UNKL	Reptilia	Crocodylia	Crocodylus_porosus	880	37579	0.0234173
UNKL	Lepidosauria	Squamata	Eublepharis_macularius	1630	37579	0.0433753
UNKL	Lepidosauria	Squamata	Euleptes_europaea	1988	37579	0.0529019
UNKL	Aves	Passeriformes	Ficedula_albicollis	1670	37579	0.0444397
UNKL	Aves	Passeriformes	Geospiza_fortis	4043	37579	0.107587
UNKL	Reptilia	Testudines	Gopherus_evgoodei	8069	37579	0.214721
UNKL	Lepidosauria	Squamata	Laticauda_laticaudata	1786	37579	0.0475265
UNKL	Actinistia	Coelacanthiformes	Latimeria_chalumnae	3807	37579	0.101307
UNKL	Aves	Galliformes	Meleagris_gallopavo	34616	37579	0.921153
UNKL	Lepidosauria	Squamata	Naja_naja	1789	37579	0.0476064
UNKL	Lepidosauria	Squamata	Notechis_scutatus	1101	37579	0.0292983
UNKL	Aves	Passeriformes	Parus_major	5823	37579	0.154954
UNKL	Reptilia	Testudines	Pelodiscus_sinensis	9462	37579	0.25179
UNKL	Lepidosauria	Squamata	Podarcis_muralis	1589	37579	0.0422843
UNKL	Lepidosauria	Squamata	Podarcis_raffonei	1551	37579	0.0412731
UNKL	Lepidosauria	Squamata	Pogona_vitticeps_zw	1101	37579	0.0292983
UNKL	Lepidosauria	Squamata	Pogona_vitticeps_zz	1895	37579	0.0504271
UNKL	Lepidosauria	Squamata	Pseudonaja_textilis	1505	37579	0.040049
UNKL	Lepidosauria	Squamata	Rhineura_floridana	1455	37579	0.0387184
UNKL	Lepidosauria	Squamata	Salvator_merianae	1542	37579	0.0410336
UNKL	Aves	Passeriformes	Serinus_canaria	5600	37579	0.149019
UNKL	Lepidosauria	Sphenodontia	Sphenodon_punctatus	5426	37579	0.144389
UNKL	Aves	Psittaciformes	Strigops_habroptila	33018	37579	0.878629
UNKL	Aves	Struthioniformes	Struthio_camelus	32404	37579	0.86229
UNKL	Aves	Passeriformes	Taeniopygia_guttata	4595	37579	0.122276
UNKL	Reptilia	Testudines	Terrapene_carolina	12620	37579	0.335826
UTS2B	Aves	Anseriformes	Anas_platyrhynchos	6783	6802	0.997207
UTS2B	Lepidosauria	Squamata	Anolis_carolinensis	0	6802	0
UTS2B	Lepidosauria	Squamata	Anolis_sagrei	0	6802	0
UTS2B	Aves	Anseriformes	Anser_brachyrhynchus	6717	6802	0.987504
UTS2B	Aves	Accipitriformes	Aquila_chrysaetos	6794	6802	0.998824
UTS2B	Reptilia	Testudines	Chelonoidis_abingdonii	2628	6802	0.386357
UTS2B	Reptilia	Testudines	Chrysemys_picta	2497	6802	0.367098
UTS2B	Aves	Galliformes	Coturnix_japonica	6802	6802	1
UTS2B	Reptilia	Crocodylia	Crocodylus_porosus	1701	6802	0.250074
UTS2B	Lepidosauria	Squamata	Eublepharis_macularius	0	6802	0
UTS2B	Lepidosauria	Squamata	Euleptes_europaea	0	6802	0
UTS2B	Aves	Passeriformes	Ficedula_albicollis	6368	6802	0.936195
UTS2B	Aves	Passeriformes	Geospiza_fortis	6271	6802	0.921935
UTS2B	Reptilia	Testudines	Gopherus_evgoodei	2743	6802	0.403264
UTS2B	Lepidosauria	Squamata	Laticauda_laticaudata	0	6802	0
UTS2B	Actinistia	Coelacanthiformes	Latimeria_chalumnae	0	6802	0
UTS2B	Aves	Galliformes	Meleagris_gallopavo	6802	6802	1
UTS2B	Lepidosauria	Squamata	Naja_naja	0	6802	0
UTS2B	Lepidosauria	Squamata	Notechis_scutatus	0	6802	0
UTS2B	Aves	Passeriformes	Parus_major	6436	6802	0.946192
UTS2B	Reptilia	Testudines	Pelodiscus_sinensis	1138	6802	0.167304
UTS2B	Lepidosauria	Squamata	Podarcis_muralis	0	6802	0
UTS2B	Lepidosauria	Squamata	Podarcis_raffonei	0	6802	0
UTS2B	Lepidosauria	Squamata	Pogona_vitticeps_zw	0	6802	0
UTS2B	Lepidosauria	Squamata	Pogona_vitticeps_zz	164	6802	0.0241106
UTS2B	Lepidosauria	Squamata	Pseudonaja_textilis	0	6802	0
UTS2B	Lepidosauria	Squamata	Rhineura_floridana	0	6802	0
UTS2B	Lepidosauria	Squamata	Salvator_merianae	0	6802	0
UTS2B	Aves	Passeriformes	Serinus_canaria	6304	6802	0.926786
UTS2B	Lepidosauria	Sphenodontia	Sphenodon_punctatus	77	6802	0.0113202
UTS2B	Aves	Psittaciformes	Strigops_habroptila	6563	6802	0.964863
UTS2B	Aves	Struthioniformes	Struthio_camelus	6513	6802	0.957512
UTS2B	Aves	Passeriformes	Taeniopygia_guttata	6235	6802	0.916642
UTS2B	Reptilia	Testudines	Terrapene_carolina	2648	6802	0.389297
WNT2	Aves	Anseriformes	Anas_platyrhynchos	13220	15015	0.880453
WNT2	Lepidosauria	Squamata	Anolis_carolinensis	1039	15015	0.0691975
WNT2	Lepidosauria	Squamata	Anolis_sagrei	1040	15015	0.0692641
WNT2	Aves	Anseriformes	Anser_brachyrhynchus	14132	15015	0.941192
WNT2	Aves	Accipitriformes	Aquila_chrysaetos	14287	15015	0.951515
WNT2	Reptilia	Testudines	Chelonoidis_abingdonii	5835	15015	0.388611
WNT2	Reptilia	Testudines	Chrysemys_picta	6809	15015	0.45348
WNT2	Aves	Galliformes	Coturnix_japonica	12843	15015	0.855345
WNT2	Reptilia	Crocodylia	Crocodylus_porosus	3804	15015	0.253347
WNT2	Lepidosauria	Squamata	Eublepharis_macularius	1109	15015	0.0738595
WNT2	Lepidosauria	Squamata	Euleptes_europaea	1063	15015	0.0707959
WNT2	Aves	Passeriformes	Ficedula_albicollis	12030	15015	0.801199
WNT2	Aves	Passeriformes	Geospiza_fortis	12641	15015	0.841891
WNT2	Reptilia	Testudines	Gopherus_evgoodei	5915	15015	0.393939
WNT2	Lepidosauria	Squamata	Laticauda_laticaudata	1054	15015	0.0701965
WNT2	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1060	15015	0.0705961
WNT2	Aves	Galliformes	Meleagris_gallopavo	14928	15015	0.994206
WNT2	Lepidosauria	Squamata	Naja_naja	1054	15015	0.0701965
WNT2	Lepidosauria	Squamata	Notechis_scutatus	817	15015	0.0544123
WNT2	Aves	Passeriformes	Parus_major	12701	15015	0.845887
WNT2	Reptilia	Testudines	Pelodiscus_sinensis	3464	15015	0.230703
WNT2	Lepidosauria	Squamata	Podarcis_muralis	1182	15015	0.0787213
WNT2	Lepidosauria	Squamata	Podarcis_raffonei	1071	15015	0.0713287
WNT2	Lepidosauria	Squamata	Pogona_vitticeps_zw	1046	15015	0.0696637
WNT2	Lepidosauria	Squamata	Pogona_vitticeps_zz	1046	15015	0.0696637
WNT2	Lepidosauria	Squamata	Pseudonaja_textilis	1054	15015	0.0701965
WNT2	Lepidosauria	Squamata	Rhineura_floridana	1092	15015	0.0727273
WNT2	Lepidosauria	Squamata	Salvator_merianae	831	15015	0.0553447
WNT2	Aves	Passeriformes	Serinus_canaria	12542	15015	0.835298
WNT2	Lepidosauria	Sphenodontia	Sphenodon_punctatus	2206	15015	0.14692
WNT2	Aves	Psittaciformes	Strigops_habroptila	11838	15015	0.788412
WNT2	Aves	Struthioniformes	Struthio_camelus	13031	15015	0.867865
WNT2	Aves	Passeriformes	Taeniopygia_guttata	12460	15015	0.829837
WNT2	Reptilia	Testudines	Terrapene_carolina	6858	15015	0.456743
YBX3	Aves	Anseriformes	Anas_platyrhynchos	18633	24570	0.758364
YBX3	Lepidosauria	Squamata	Anolis_carolinensis	0	24570	0
YBX3	Lepidosauria	Squamata	Anolis_sagrei	451	24570	0.0183557
YBX3	Aves	Anseriformes	Anser_brachyrhynchus	18044	24570	0.734392
YBX3	Aves	Accipitriformes	Aquila_chrysaetos	21339	24570	0.868498
YBX3	Reptilia	Testudines	Chelonoidis_abingdonii	2906	24570	0.118274
YBX3	Reptilia	Testudines	Chrysemys_picta	3521	24570	0.143305
YBX3	Aves	Galliformes	Coturnix_japonica	20469	24570	0.833089
YBX3	Reptilia	Crocodylia	Crocodylus_porosus	3144	24570	0.127961
YBX3	Lepidosauria	Squamata	Eublepharis_macularius	431	24570	0.0175417
YBX3	Lepidosauria	Squamata	Euleptes_europaea	345	24570	0.0140415
YBX3	Aves	Passeriformes	Ficedula_albicollis	14626	24570	0.595279
YBX3	Aves	Passeriformes	Geospiza_fortis	15343	24570	0.624461
YBX3	Reptilia	Testudines	Gopherus_evgoodei	3143	24570	0.12792
YBX3	Lepidosauria	Squamata	Laticauda_laticaudata	324	24570	0.0131868
YBX3	Actinistia	Coelacanthiformes	Latimeria_chalumnae	333	24570	0.0135531
YBX3	Aves	Galliformes	Meleagris_gallopavo	23924	24570	0.973708
YBX3	Lepidosauria	Squamata	Naja_naja	299	24570	0.0121693
YBX3	Lepidosauria	Squamata	Notechis_scutatus	296	24570	0.0120472
YBX3	Aves	Passeriformes	Parus_major	15102	24570	0.614652
YBX3	Reptilia	Testudines	Pelodiscus_sinensis	3187	24570	0.129711
