Gene_name	Class	Order	Species_name	Unaligned_region	Gene_length	Normalized_value	left_gene
NOTCH2	Lepidosauria	Squamata	Podarcis_muralis	1253	8853	0.141534 SEC22B	SEC22B
NOTCH2	Lepidosauria	Squamata	Podarcis_raffonei	1322	8853	0.149328 SEC22B	SEC22B
NOTCH2	Lepidosauria	Squamata	Pogona_vitticeps_zw	1452	8853	0.164012 SEC22B	SEC22B
NOTCH2	Lepidosauria	Squamata	Pogona_vitticeps_zz	1545	8853	0.174517 SEC22B	SEC22B
NOTCH2	Lepidosauria	Squamata	Pseudonaja_textilis	904	8853	0.102112 SEC22B	SEC22B
NOTCH2	Lepidosauria	Squamata	Rhineura_floridana	1659	8853	0.187394 SEC22B	SEC22B
NOTCH2	Lepidosauria	Squamata	Salvator_merianae	1331	8853	0.150345 SEC22B	SEC22B
NOTCH2	Aves	Passeriformes	Serinus_canaria	7812	8853	0.882413 SEC22B	SEC22B
NOTCH2	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1986	8853	0.224331 SEC22B	SEC22B
NOTCH2	Aves	Psittaciformes	Strigops_habroptila	7760	8853	0.876539 SEC22B	SEC22B
NOTCH2	Aves	Struthioniformes	Struthio_camelus	8076	8853	0.912233 SEC22B	SEC22B
NOTCH2	Aves	Passeriformes	Taeniopygia_guttata	7832	8853	0.884672 SEC22B	SEC22B
NOTCH2	Reptilia	Testudines	Terrapene_carolina	4834	8853	0.54603 SEC22B	SEC22B
OLAH	Aves	Anseriformes	Anas_platyrhynchos	2300	2774	0.829128 ACBD7	ACBD7
OLAH	Lepidosauria	Squamata	Anolis_carolinensis	513	2774	0.184932 ACBD7	ACBD7
OLAH	Lepidosauria	Squamata	Anolis_sagrei	450	2774	0.162221 ACBD7	ACBD7
OLAH	Aves	Anseriformes	Anser_brachyrhynchus	2320	2774	0.836337 ACBD7	ACBD7
OLAH	Aves	Accipitriformes	Aquila_chrysaetos	2401	2774	0.865537 ACBD7	ACBD7
OLAH	Reptilia	Testudines	Chelonoidis_abingdonii	684	2774	0.246575 ACBD7	ACBD7
OLAH	Reptilia	Testudines	Chrysemys_picta	762	2774	0.274694 ACBD7	ACBD7
OLAH	Aves	Galliformes	Coturnix_japonica	2500	2774	0.901226 ACBD7	ACBD7
OLAH	Reptilia	Crocodylia	Crocodylus_porosus	736	2774	0.265321 ACBD7	ACBD7
OLAH	Lepidosauria	Squamata	Eublepharis_macularius	464	2774	0.167267 ACBD7	ACBD7
OLAH	Lepidosauria	Squamata	Euleptes_europaea	473	2774	0.170512 ACBD7	ACBD7
OLAH	Aves	Passeriformes	Ficedula_albicollis	2400	2774	0.865177 ACBD7	ACBD7
OLAH	Aves	Passeriformes	Geospiza_fortis	2062	2774	0.743331 ACBD7	ACBD7
OLAH	Reptilia	Testudines	Gopherus_evgoodei	694	2774	0.25018 ACBD7	ACBD7
OLAH	Lepidosauria	Squamata	Laticauda_laticaudata	472	2774	0.170151 ACBD7	ACBD7
OLAH	Actinistia	Coelacanthiformes	Latimeria_chalumnae	486	2774	0.175198 ACBD7	ACBD7
OLAH	Aves	Galliformes	Meleagris_gallopavo	2774	2774	1 ACBD7	ACBD7
OLAH	Lepidosauria	Squamata	Naja_naja	472	2774	0.170151 ACBD7	ACBD7
OLAH	Lepidosauria	Squamata	Notechis_scutatus	472	2774	0.170151 ACBD7	ACBD7
OLAH	Aves	Passeriformes	Parus_major	2073	2774	0.747296 ACBD7	ACBD7
OLAH	Reptilia	Testudines	Pelodiscus_sinensis	669	2774	0.241168 ACBD7	ACBD7
OLAH	Lepidosauria	Squamata	Podarcis_muralis	482	2774	0.173756 ACBD7	ACBD7
OLAH	Lepidosauria	Squamata	Podarcis_raffonei	484	2774	0.174477 ACBD7	ACBD7
OLAH	Lepidosauria	Squamata	Pogona_vitticeps_zw	549	2774	0.197909 ACBD7	ACBD7
OLAH	Lepidosauria	Squamata	Pogona_vitticeps_zz	531	2774	0.19142 ACBD7	ACBD7
OLAH	Lepidosauria	Squamata	Pseudonaja_textilis	445	2774	0.160418 ACBD7	ACBD7
OLAH	Lepidosauria	Squamata	Rhineura_floridana	570	2774	0.205479 ACBD7	ACBD7
OLAH	Lepidosauria	Squamata	Salvator_merianae	469	2774	0.16907 ACBD7	ACBD7
OLAH	Aves	Passeriformes	Serinus_canaria	2463	2774	0.887888 ACBD7	ACBD7
OLAH	Lepidosauria	Sphenodontia	Sphenodon_punctatus	591	2774	0.21305 ACBD7	ACBD7
OLAH	Aves	Psittaciformes	Strigops_habroptila	2411	2774	0.869142 ACBD7	ACBD7
OLAH	Aves	Struthioniformes	Struthio_camelus	2396	2774	0.863735 ACBD7	ACBD7
OLAH	Aves	Passeriformes	Taeniopygia_guttata	2074	2774	0.747657 ACBD7	ACBD7
OLAH	Reptilia	Testudines	Terrapene_carolina	1013	2774	0.365177 ACBD7	ACBD7
RBBP7	Aves	Anseriformes	Anas_platyrhynchos	76173	93998	0.810368 REPS2	REPS2
RBBP7	Lepidosauria	Squamata	Anolis_carolinensis	3417	93998	0.0363518 REPS2	REPS2
RBBP7	Lepidosauria	Squamata	Anolis_sagrei	4386	93998	0.0466606 REPS2	REPS2
RBBP7	Aves	Anseriformes	Anser_brachyrhynchus	82296	93998	0.875508 REPS2	REPS2
RBBP7	Aves	Accipitriformes	Aquila_chrysaetos	83185	93998	0.884966 REPS2	REPS2
RBBP7	Reptilia	Testudines	Chelonoidis_abingdonii	31262	93998	0.332582 REPS2	REPS2
RBBP7	Reptilia	Testudines	Chrysemys_picta	32764	93998	0.348561 REPS2	REPS2
RBBP7	Aves	Galliformes	Coturnix_japonica	86720	93998	0.922573 REPS2	REPS2
RBBP7	Reptilia	Crocodylia	Crocodylus_porosus	27005	93998	0.287293 REPS2	REPS2
RBBP7	Lepidosauria	Squamata	Eublepharis_macularius	4661	93998	0.0495862 REPS2	REPS2
RBBP7	Lepidosauria	Squamata	Euleptes_europaea	4879	93998	0.0519054 REPS2	REPS2
RBBP7	Aves	Passeriformes	Ficedula_albicollis	75941	93998	0.8079 REPS2	REPS2
RBBP7	Aves	Passeriformes	Geospiza_fortis	76650	93998	0.815443 REPS2	REPS2
RBBP7	Reptilia	Testudines	Gopherus_evgoodei	29535	93998	0.314209 REPS2	REPS2
RBBP7	Lepidosauria	Squamata	Laticauda_laticaudata	2026	93998	0.0215537 REPS2	REPS2
RBBP7	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1712	93998	0.0182132 REPS2	REPS2
RBBP7	Aves	Galliformes	Meleagris_gallopavo	92345	93998	0.982415 REPS2	REPS2
RBBP7	Lepidosauria	Squamata	Naja_naja	2372	93998	0.0252346 REPS2	REPS2
RBBP7	Lepidosauria	Squamata	Notechis_scutatus	2115	93998	0.0225005 REPS2	REPS2
RBBP7	Aves	Passeriformes	Parus_major	76493	93998	0.813773 REPS2	REPS2
RBBP7	Reptilia	Testudines	Pelodiscus_sinensis	22958	93998	0.244239 REPS2	REPS2
RBBP7	Lepidosauria	Squamata	Podarcis_muralis	4121	93998	0.0438414 REPS2	REPS2
RBBP7	Lepidosauria	Squamata	Podarcis_raffonei	5227	93998	0.0556076 REPS2	REPS2
RBBP7	Lepidosauria	Squamata	Pogona_vitticeps_zw	4007	93998	0.0426286 REPS2	REPS2
RBBP7	Lepidosauria	Squamata	Pogona_vitticeps_zz	4486	93998	0.0477244 REPS2	REPS2
RBBP7	Lepidosauria	Squamata	Pseudonaja_textilis	2074	93998	0.0220643 REPS2	REPS2
RBBP7	Lepidosauria	Squamata	Rhineura_floridana	4835	93998	0.0514373 REPS2	REPS2
RBBP7	Lepidosauria	Squamata	Salvator_merianae	3194	93998	0.0339794 REPS2	REPS2
RBBP7	Aves	Passeriformes	Serinus_canaria	75520	93998	0.803421 REPS2	REPS2
RBBP7	Lepidosauria	Sphenodontia	Sphenodon_punctatus	13331	93998	0.141822 REPS2	REPS2
RBBP7	Aves	Psittaciformes	Strigops_habroptila	80686	93998	0.85838 REPS2	REPS2
RBBP7	Aves	Struthioniformes	Struthio_camelus	81455	93998	0.866561 REPS2	REPS2
RBBP7	Aves	Passeriformes	Taeniopygia_guttata	78008	93998	0.82989 REPS2	REPS2
RBBP7	Reptilia	Testudines	Terrapene_carolina	33562	93998	0.35705 REPS2	REPS2
RIPPLY3	Aves	Anseriformes	Anas_platyrhynchos	106183	118268	0.897817 HLCS	HLCS
RIPPLY3	Lepidosauria	Squamata	Anolis_carolinensis	11598	118268	0.0980654 HLCS	HLCS
RIPPLY3	Lepidosauria	Squamata	Anolis_sagrei	11547	118268	0.0976342 HLCS	HLCS
RIPPLY3	Aves	Anseriformes	Anser_brachyrhynchus	109579	118268	0.926531 HLCS	HLCS
RIPPLY3	Aves	Accipitriformes	Aquila_chrysaetos	107962	118268	0.912859 HLCS	HLCS
RIPPLY3	Reptilia	Testudines	Chelonoidis_abingdonii	53699	118268	0.454045 HLCS	HLCS
RIPPLY3	Reptilia	Testudines	Chrysemys_picta	51036	118268	0.431528 HLCS	HLCS
RIPPLY3	Aves	Galliformes	Coturnix_japonica	109515	118268	0.92599 HLCS	HLCS
RIPPLY3	Reptilia	Crocodylia	Crocodylus_porosus	49222	118268	0.41619 HLCS	HLCS
RIPPLY3	Lepidosauria	Squamata	Eublepharis_macularius	13644	118268	0.115365 HLCS	HLCS
RIPPLY3	Lepidosauria	Squamata	Euleptes_europaea	11804	118268	0.0998072 HLCS	HLCS
RIPPLY3	Aves	Passeriformes	Ficedula_albicollis	86291	118268	0.729623 HLCS	HLCS
RIPPLY3	Aves	Passeriformes	Geospiza_fortis	80347	118268	0.679364 HLCS	HLCS
RIPPLY3	Reptilia	Testudines	Gopherus_evgoodei	52752	118268	0.446038 HLCS	HLCS
RIPPLY3	Lepidosauria	Squamata	Laticauda_laticaudata	6863	118268	0.0580292 HLCS	HLCS
RIPPLY3	Actinistia	Coelacanthiformes	Latimeria_chalumnae	4393	118268	0.0371445 HLCS	HLCS
RIPPLY3	Aves	Galliformes	Meleagris_gallopavo	115496	118268	0.976562 HLCS	HLCS
RIPPLY3	Lepidosauria	Squamata	Naja_naja	6763	118268	0.0571837 HLCS	HLCS
RIPPLY3	Lepidosauria	Squamata	Notechis_scutatus	7377	118268	0.0623753 HLCS	HLCS
RIPPLY3	Aves	Passeriformes	Parus_major	86877	118268	0.734577 HLCS	HLCS
RIPPLY3	Reptilia	Testudines	Pelodiscus_sinensis	35963	118268	0.304081 HLCS	HLCS
RIPPLY3	Lepidosauria	Squamata	Podarcis_muralis	12645	118268	0.106918 HLCS	HLCS
RIPPLY3	Lepidosauria	Squamata	Podarcis_raffonei	14730	118268	0.124548 HLCS	HLCS
RIPPLY3	Lepidosauria	Squamata	Pogona_vitticeps_zw	12267	118268	0.103722 HLCS	HLCS
RIPPLY3	Lepidosauria	Squamata	Pogona_vitticeps_zz	11911	118268	0.100712 HLCS	HLCS
RIPPLY3	Lepidosauria	Squamata	Pseudonaja_textilis	7820	118268	0.066121 HLCS	HLCS
RIPPLY3	Lepidosauria	Squamata	Rhineura_floridana	15203	118268	0.128547 HLCS	HLCS
RIPPLY3	Lepidosauria	Squamata	Salvator_merianae	12060	118268	0.101972 HLCS	HLCS
RIPPLY3	Aves	Passeriformes	Serinus_canaria	69343	118268	0.586321 HLCS	HLCS
RIPPLY3	Lepidosauria	Sphenodontia	Sphenodon_punctatus	23584	118268	0.199412 HLCS	HLCS
RIPPLY3	Aves	Psittaciformes	Strigops_habroptila	105186	118268	0.889387 HLCS	HLCS
RIPPLY3	Aves	Struthioniformes	Struthio_camelus	105476	118268	0.891839 HLCS	HLCS
RIPPLY3	Aves	Passeriformes	Taeniopygia_guttata	80775	118268	0.682983 HLCS	HLCS
RIPPLY3	Reptilia	Testudines	Terrapene_carolina	53315	118268	0.450798 HLCS	HLCS
RUBCNL	Aves	Anseriformes	Anas_platyrhynchos	18006	21778	0.826798 LOC107051902	LOC107051902
RUBCNL	Lepidosauria	Squamata	Anolis_carolinensis	961	21778	0.0441271 LOC107051902	LOC107051902
RUBCNL	Lepidosauria	Squamata	Anolis_sagrei	1280	21778	0.0587749 LOC107051902	LOC107051902
RUBCNL	Aves	Anseriformes	Anser_brachyrhynchus	19274	21778	0.885022 LOC107051902	LOC107051902
RUBCNL	Aves	Accipitriformes	Aquila_chrysaetos	15860	21778	0.728258 LOC107051902	LOC107051902
RUBCNL	Reptilia	Testudines	Chelonoidis_abingdonii	6313	21778	0.28988 LOC107051902	LOC107051902
RUBCNL	Reptilia	Testudines	Chrysemys_picta	7008	21778	0.321793 LOC107051902	LOC107051902
RUBCNL	Aves	Galliformes	Coturnix_japonica	16608	21778	0.762604 LOC107051902	LOC107051902
RUBCNL	Reptilia	Crocodylia	Crocodylus_porosus	6287	21778	0.288686 LOC107051902	LOC107051902
RUBCNL	Lepidosauria	Squamata	Eublepharis_macularius	916	21778	0.0420608 LOC107051902	LOC107051902
RUBCNL	Lepidosauria	Squamata	Euleptes_europaea	898	21778	0.0412343 LOC107051902	LOC107051902
RUBCNL	Aves	Passeriformes	Ficedula_albicollis	8022	21778	0.368353 LOC107051902	LOC107051902
RUBCNL	Aves	Passeriformes	Geospiza_fortis	9489	21778	0.435715 LOC107051902	LOC107051902
RUBCNL	Reptilia	Testudines	Gopherus_evgoodei	6557	21778	0.301084 LOC107051902	LOC107051902
RUBCNL	Lepidosauria	Squamata	Laticauda_laticaudata	1007	21778	0.0462393 LOC107051902	LOC107051902
RUBCNL	Actinistia	Coelacanthiformes	Latimeria_chalumnae	882	21778	0.0404996 LOC107051902	LOC107051902
RUBCNL	Aves	Galliformes	Meleagris_gallopavo	21328	21778	0.979337 LOC107051902	LOC107051902
RUBCNL	Lepidosauria	Squamata	Naja_naja	598	21778	0.0274589 LOC107051902	LOC107051902
RUBCNL	Lepidosauria	Squamata	Notechis_scutatus	1339	21778	0.0614841 LOC107051902	LOC107051902
RUBCNL	Aves	Passeriformes	Parus_major	8950	21778	0.410965 LOC107051902	LOC107051902
RUBCNL	Reptilia	Testudines	Pelodiscus_sinensis	3701	21778	0.169942 LOC107051902	LOC107051902
RUBCNL	Lepidosauria	Squamata	Podarcis_muralis	875	21778	0.0401782 LOC107051902	LOC107051902
RUBCNL	Lepidosauria	Squamata	Podarcis_raffonei	921	21778	0.0422904 LOC107051902	LOC107051902
RUBCNL	Lepidosauria	Squamata	Pogona_vitticeps_zw	1181	21778	0.054229 LOC107051902	LOC107051902
RUBCNL	Lepidosauria	Squamata	Pogona_vitticeps_zz	1207	21778	0.0554229 LOC107051902	LOC107051902
RUBCNL	Lepidosauria	Squamata	Pseudonaja_textilis	1036	21778	0.0475709 LOC107051902	LOC107051902
RUBCNL	Lepidosauria	Squamata	Rhineura_floridana	1264	21778	0.0580402 LOC107051902	LOC107051902
RUBCNL	Lepidosauria	Squamata	Salvator_merianae	733	21778	0.0336578 LOC107051902	LOC107051902
RUBCNL	Aves	Passeriformes	Serinus_canaria	9116	21778	0.418588 LOC107051902	LOC107051902
RUBCNL	Lepidosauria	Sphenodontia	Sphenodon_punctatus	2134	21778	0.0979888 LOC107051902	LOC107051902
RUBCNL	Aves	Psittaciformes	Strigops_habroptila	12622	21778	0.579576 LOC107051902	LOC107051902
RUBCNL	Aves	Struthioniformes	Struthio_camelus	18552	21778	0.851869 LOC107051902	LOC107051902
RUBCNL	Aves	Passeriformes	Taeniopygia_guttata	8936	21778	0.410322 LOC107051902	LOC107051902
RUBCNL	Reptilia	Testudines	Terrapene_carolina	7066	21778	0.324456 LOC107051902	LOC107051902
SH2D1A	Aves	Anseriformes	Anas_platyrhynchos	754203	846850	0.890598 TENM1	TENM1
SH2D1A	Lepidosauria	Squamata	Anolis_carolinensis	37608	846850	0.0444093 TENM1	TENM1
SH2D1A	Lepidosauria	Squamata	Anolis_sagrei	47815	846850	0.0564622 TENM1	TENM1
SH2D1A	Aves	Anseriformes	Anser_brachyrhynchus	770244	846850	0.90954 TENM1	TENM1
SH2D1A	Aves	Accipitriformes	Aquila_chrysaetos	768042	846850	0.90694 TENM1	TENM1
SH2D1A	Reptilia	Testudines	Chelonoidis_abingdonii	361552	846850	0.426937 TENM1	TENM1
SH2D1A	Reptilia	Testudines	Chrysemys_picta	379290	846850	0.447883 TENM1	TENM1
SH2D1A	Aves	Galliformes	Coturnix_japonica	761528	846850	0.899248 TENM1	TENM1
SH2D1A	Reptilia	Crocodylia	Crocodylus_porosus	355250	846850	0.419496 TENM1	TENM1
SH2D1A	Lepidosauria	Squamata	Eublepharis_macularius	62585	846850	0.0739033 TENM1	TENM1
SH2D1A	Lepidosauria	Squamata	Euleptes_europaea	62299	846850	0.0735656 TENM1	TENM1
SH2D1A	Aves	Passeriformes	Ficedula_albicollis	677446	846850	0.79996 TENM1	TENM1
SH2D1A	Aves	Passeriformes	Geospiza_fortis	667139	846850	0.787789 TENM1	TENM1
SH2D1A	Reptilia	Testudines	Gopherus_evgoodei	353201	846850	0.417076 TENM1	TENM1
SH2D1A	Lepidosauria	Squamata	Laticauda_laticaudata	28086	846850	0.0331653 TENM1	TENM1
SH2D1A	Actinistia	Coelacanthiformes	Latimeria_chalumnae	23281	846850	0.0274913 TENM1	TENM1
SH2D1A	Aves	Galliformes	Meleagris_gallopavo	814671	846850	0.962002 TENM1	TENM1
SH2D1A	Lepidosauria	Squamata	Naja_naja	31140	846850	0.0367716 TENM1	TENM1
SH2D1A	Lepidosauria	Squamata	Notechis_scutatus	29987	846850	0.03541 TENM1	TENM1
SH2D1A	Aves	Passeriformes	Parus_major	678477	846850	0.801177 TENM1	TENM1
SH2D1A	Reptilia	Testudines	Pelodiscus_sinensis	253754	846850	0.299645 TENM1	TENM1
SH2D1A	Lepidosauria	Squamata	Podarcis_muralis	51606	846850	0.0609388 TENM1	TENM1
SH2D1A	Lepidosauria	Squamata	Podarcis_raffonei	64983	846850	0.076735 TENM1	TENM1
SH2D1A	Lepidosauria	Squamata	Pogona_vitticeps_zw	47401	846850	0.0559733 TENM1	TENM1
SH2D1A	Lepidosauria	Squamata	Pogona_vitticeps_zz	54578	846850	0.0644482 TENM1	TENM1
SH2D1A	Lepidosauria	Squamata	Pseudonaja_textilis	29866	846850	0.0352672 TENM1	TENM1
SH2D1A	Lepidosauria	Squamata	Rhineura_floridana	59275	846850	0.0699947 TENM1	TENM1
SH2D1A	Lepidosauria	Squamata	Salvator_merianae	38022	846850	0.0448982 TENM1	TENM1
SH2D1A	Aves	Passeriformes	Serinus_canaria	652858	846850	0.770925 TENM1	TENM1
SH2D1A	Lepidosauria	Sphenodontia	Sphenodon_punctatus	170011	846850	0.200757 TENM1	TENM1
SH2D1A	Aves	Psittaciformes	Strigops_habroptila	713692	846850	0.842761 TENM1	TENM1
SH2D1A	Aves	Struthioniformes	Struthio_camelus	747114	846850	0.882227 TENM1	TENM1
SH2D1A	Aves	Passeriformes	Taeniopygia_guttata	676073	846850	0.798339 TENM1	TENM1
SH2D1A	Reptilia	Testudines	Terrapene_carolina	388553	846850	0.458822 TENM1	TENM1
SH2D2A	Aves	Anseriformes	Anas_platyrhynchos	7792	9201	0.846864 PRCC	PRCC
SH2D2A	Lepidosauria	Squamata	Anolis_carolinensis	1323	9201	0.143789 PRCC	PRCC
SH2D2A	Lepidosauria	Squamata	Anolis_sagrei	1793	9201	0.19487 PRCC	PRCC
SH2D2A	Aves	Anseriformes	Anser_brachyrhynchus	8778	9201	0.954027 PRCC	PRCC
SH2D2A	Aves	Accipitriformes	Aquila_chrysaetos	8603	9201	0.935007 PRCC	PRCC
SH2D2A	Reptilia	Testudines	Chelonoidis_abingdonii	5797	9201	0.63004 PRCC	PRCC
SH2D2A	Reptilia	Testudines	Chrysemys_picta	6041	9201	0.656559 PRCC	PRCC
SH2D2A	Aves	Galliformes	Coturnix_japonica	8696	9201	0.945115 PRCC	PRCC
SH2D2A	Reptilia	Crocodylia	Crocodylus_porosus	4543	9201	0.493751 PRCC	PRCC
SH2D2A	Lepidosauria	Squamata	Eublepharis_macularius	2284	9201	0.248234 PRCC	PRCC
SH2D2A	Lepidosauria	Squamata	Euleptes_europaea	2300	9201	0.249973 PRCC	PRCC
SH2D2A	Aves	Passeriformes	Ficedula_albicollis	5801	9201	0.630475 PRCC	PRCC
SH2D2A	Aves	Passeriformes	Geospiza_fortis	7213	9201	0.783937 PRCC	PRCC
SH2D2A	Reptilia	Testudines	Gopherus_evgoodei	5789	9201	0.629171 PRCC	PRCC
SH2D2A	Lepidosauria	Squamata	Laticauda_laticaudata	805	9201	0.0874905 PRCC	PRCC
SH2D2A	Actinistia	Coelacanthiformes	Latimeria_chalumnae	997	9201	0.108358 PRCC	PRCC
SH2D2A	Aves	Galliformes	Meleagris_gallopavo	8555	9201	0.92979 PRCC	PRCC
SH2D2A	Lepidosauria	Squamata	Naja_naja	1119	9201	0.121617 PRCC	PRCC
SH2D2A	Lepidosauria	Squamata	Notechis_scutatus	1162	9201	0.126291 PRCC	PRCC
SH2D2A	Aves	Passeriformes	Parus_major	6124	9201	0.66558 PRCC	PRCC
SH2D2A	Reptilia	Testudines	Pelodiscus_sinensis	4729	9201	0.513966 PRCC	PRCC
SH2D2A	Lepidosauria	Squamata	Podarcis_muralis	1892	9201	0.20563 PRCC	PRCC
SH2D2A	Lepidosauria	Squamata	Podarcis_raffonei	2203	9201	0.23943 PRCC	PRCC
SH2D2A	Lepidosauria	Squamata	Pogona_vitticeps_zw	1919	9201	0.208564 PRCC	PRCC
SH2D2A	Lepidosauria	Squamata	Pogona_vitticeps_zz	2018	9201	0.219324 PRCC	PRCC
SH2D2A	Lepidosauria	Squamata	Pseudonaja_textilis	1244	9201	0.135203 PRCC	PRCC
SH2D2A	Lepidosauria	Squamata	Rhineura_floridana	2555	9201	0.277687 PRCC	PRCC
SH2D2A	Lepidosauria	Squamata	Salvator_merianae	1805	9201	0.196174 PRCC	PRCC
SH2D2A	Aves	Passeriformes	Serinus_canaria	7016	9201	0.762526 PRCC	PRCC
SH2D2A	Lepidosauria	Sphenodontia	Sphenodon_punctatus	3374	9201	0.366699 PRCC	PRCC
SH2D2A	Aves	Psittaciformes	Strigops_habroptila	6360	9201	0.691229 PRCC	PRCC
SH2D2A	Aves	Struthioniformes	Struthio_camelus	8654	9201	0.94055 PRCC	PRCC
SH2D2A	Aves	Passeriformes	Taeniopygia_guttata	6301	9201	0.684817 PRCC	PRCC
SH2D2A	Reptilia	Testudines	Terrapene_carolina	5789	9201	0.629171 PRCC	PRCC
SIAH3	Aves	Anseriformes	Anas_platyrhynchos	3983	4455	0.894052 SPERT	SPERT
SIAH3	Lepidosauria	Squamata	Anolis_carolinensis	883	4455	0.198204 SPERT	SPERT
SIAH3	Lepidosauria	Squamata	Anolis_sagrei	0	4455	0 SPERT	SPERT
SIAH3	Aves	Anseriformes	Anser_brachyrhynchus	3679	4455	0.825814 SPERT	SPERT
SIAH3	Aves	Accipitriformes	Aquila_chrysaetos	4455	4455	1 SPERT	SPERT
SIAH3	Reptilia	Testudines	Chelonoidis_abingdonii	2282	4455	0.512233 SPERT	SPERT
SIAH3	Reptilia	Testudines	Chrysemys_picta	2260	4455	0.507295 SPERT	SPERT
SIAH3	Aves	Galliformes	Coturnix_japonica	4455	4455	1 SPERT	SPERT
SIAH3	Reptilia	Crocodylia	Crocodylus_porosus	2469	4455	0.554209 SPERT	SPERT
SIAH3	Lepidosauria	Squamata	Eublepharis_macularius	1006	4455	0.225814 SPERT	SPERT
SIAH3	Lepidosauria	Squamata	Euleptes_europaea	933	4455	0.209428 SPERT	SPERT
SIAH3	Aves	Passeriformes	Ficedula_albicollis	4136	4455	0.928395 SPERT	SPERT
SIAH3	Aves	Passeriformes	Geospiza_fortis	4449	4455	0.998653 SPERT	SPERT
SIAH3	Reptilia	Testudines	Gopherus_evgoodei	2286	4455	0.513131 SPERT	SPERT
SIAH3	Lepidosauria	Squamata	Laticauda_laticaudata	0	4455	0 SPERT	SPERT
SIAH3	Actinistia	Coelacanthiformes	Latimeria_chalumnae	0	4455	0 SPERT	SPERT
SIAH3	Aves	Galliformes	Meleagris_gallopavo	4455	4455	1 SPERT	SPERT
SIAH3	Lepidosauria	Squamata	Naja_naja	0	4455	0 SPERT	SPERT
SIAH3	Lepidosauria	Squamata	Notechis_scutatus	0	4455	0 SPERT	SPERT
SIAH3	Aves	Passeriformes	Parus_major	4455	4455	1 SPERT	SPERT
SIAH3	Reptilia	Testudines	Pelodiscus_sinensis	1975	4455	0.443322 SPERT	SPERT
SIAH3	Lepidosauria	Squamata	Podarcis_muralis	930	4455	0.208754 SPERT	SPERT
SIAH3	Lepidosauria	Squamata	Podarcis_raffonei	1033	4455	0.231874 SPERT	SPERT
SIAH3	Lepidosauria	Squamata	Pogona_vitticeps_zw	1050	4455	0.23569 SPERT	SPERT
SIAH3	Lepidosauria	Squamata	Pogona_vitticeps_zz	1208	4455	0.271156 SPERT	SPERT
SIAH3	Lepidosauria	Squamata	Pseudonaja_textilis	0	4455	0 SPERT	SPERT
SIAH3	Lepidosauria	Squamata	Rhineura_floridana	935	4455	0.209877 SPERT	SPERT
SIAH3	Lepidosauria	Squamata	Salvator_merianae	0	4455	0 SPERT	SPERT
SIAH3	Aves	Passeriformes	Serinus_canaria	4455	4455	1 SPERT	SPERT
SIAH3	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1635	4455	0.367003 SPERT	SPERT
SIAH3	Aves	Psittaciformes	Strigops_habroptila	4023	4455	0.90303 SPERT	SPERT
SIAH3	Aves	Struthioniformes	Struthio_camelus	4455	4455	1 SPERT	SPERT
SIAH3	Aves	Passeriformes	Taeniopygia_guttata	4333	4455	0.972615 SPERT	SPERT
SIAH3	Reptilia	Testudines	Terrapene_carolina	2275	4455	0.510662 SPERT	SPERT
SLC24A1	Aves	Anseriformes	Anas_platyrhynchos	9462	10229	0.925017 VWA9	VWA9
SLC24A1	Lepidosauria	Squamata	Anolis_carolinensis	2038	10229	0.199237 VWA9	VWA9
SLC24A1	Lepidosauria	Squamata	Anolis_sagrei	2091	10229	0.204419 VWA9	VWA9
SLC24A1	Aves	Anseriformes	Anser_brachyrhynchus	9433	10229	0.922182 VWA9	VWA9
SLC24A1	Aves	Accipitriformes	Aquila_chrysaetos	9410	10229	0.919934 VWA9	VWA9
SLC24A1	Reptilia	Testudines	Chelonoidis_abingdonii	6661	10229	0.651188 VWA9	VWA9
SLC24A1	Reptilia	Testudines	Chrysemys_picta	6452	10229	0.630756 VWA9	VWA9
SLC24A1	Aves	Galliformes	Coturnix_japonica	10042	10229	0.981719 VWA9	VWA9
SLC24A1	Reptilia	Crocodylia	Crocodylus_porosus	7164	10229	0.700362 VWA9	VWA9
SLC24A1	Lepidosauria	Squamata	Eublepharis_macularius	1895	10229	0.185258 VWA9	VWA9
SLC24A1	Lepidosauria	Squamata	Euleptes_europaea	1864	10229	0.182227 VWA9	VWA9
SLC24A1	Aves	Passeriformes	Ficedula_albicollis	8554	10229	0.83625 VWA9	VWA9
SLC24A1	Aves	Passeriformes	Geospiza_fortis	8321	10229	0.813472 VWA9	VWA9
SLC24A1	Reptilia	Testudines	Gopherus_evgoodei	6641	10229	0.649233 VWA9	VWA9
SLC24A1	Lepidosauria	Squamata	Laticauda_laticaudata	1911	10229	0.186822 VWA9	VWA9
SLC24A1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1992	10229	0.19474 VWA9	VWA9
SLC24A1	Aves	Galliformes	Meleagris_gallopavo	9876	10229	0.96549 VWA9	VWA9
SLC24A1	Lepidosauria	Squamata	Naja_naja	1890	10229	0.184769 VWA9	VWA9
SLC24A1	Lepidosauria	Squamata	Notechis_scutatus	1902	10229	0.185942 VWA9	VWA9
SLC24A1	Aves	Passeriformes	Parus_major	8257	10229	0.807215 VWA9	VWA9
