Gene_name	Class	Order	Species_name	Unaligned_region	Gene_length	Normalized_value	right_gene
KDM3A	Lepidosauria	Squamata	Pogona_vitticeps_zz	1463	3989	0.366759 CHMP3	CHMP3
KDM3A	Lepidosauria	Squamata	Pseudonaja_textilis	929	3989	0.23289 CHMP3	CHMP3
KDM3A	Lepidosauria	Squamata	Rhineura_floridana	1513	3989	0.379293 CHMP3	CHMP3
KDM3A	Lepidosauria	Squamata	Salvator_merianae	1171	3989	0.293557 CHMP3	CHMP3
KDM3A	Aves	Passeriformes	Serinus_canaria	2894	3989	0.725495 CHMP3	CHMP3
KDM3A	Lepidosauria	Sphenodontia	Sphenodon_punctatus	838	3989	0.210078 CHMP3	CHMP3
KDM3A	Aves	Psittaciformes	Strigops_habroptila	3783	3989	0.948358 CHMP3	CHMP3
KDM3A	Aves	Struthioniformes	Struthio_camelus	2910	3989	0.729506 CHMP3	CHMP3
KDM3A	Aves	Passeriformes	Taeniopygia_guttata	3000	3989	0.752068 CHMP3	CHMP3
KDM3A	Reptilia	Testudines	Terrapene_carolina	1508	3989	0.37804 CHMP3	CHMP3
KREMEN1	Aves	Anseriformes	Anas_platyrhynchos	15304	18010	0.84975 SUSD2	SUSD2
KREMEN1	Lepidosauria	Squamata	Anolis_carolinensis	0	18010	0 SUSD2	SUSD2
KREMEN1	Lepidosauria	Squamata	Anolis_sagrei	2086	18010	0.115825 SUSD2	SUSD2
KREMEN1	Aves	Anseriformes	Anser_brachyrhynchus	15459	18010	0.858356 SUSD2	SUSD2
KREMEN1	Aves	Accipitriformes	Aquila_chrysaetos	15546	18010	0.863187 SUSD2	SUSD2
KREMEN1	Reptilia	Testudines	Chelonoidis_abingdonii	0	18010	0 SUSD2	SUSD2
KREMEN1	Reptilia	Testudines	Chrysemys_picta	0	18010	0 SUSD2	SUSD2
KREMEN1	Aves	Galliformes	Coturnix_japonica	15461	18010	0.858468 SUSD2	SUSD2
KREMEN1	Reptilia	Crocodylia	Crocodylus_porosus	0	18010	0 SUSD2	SUSD2
KREMEN1	Lepidosauria	Squamata	Eublepharis_macularius	3004	18010	0.166796 SUSD2	SUSD2
KREMEN1	Lepidosauria	Squamata	Euleptes_europaea	3159	18010	0.175403 SUSD2	SUSD2
KREMEN1	Aves	Passeriformes	Ficedula_albicollis	11820	18010	0.656302 SUSD2	SUSD2
KREMEN1	Aves	Passeriformes	Geospiza_fortis	12016	18010	0.667185 SUSD2	SUSD2
KREMEN1	Reptilia	Testudines	Gopherus_evgoodei	0	18010	0 SUSD2	SUSD2
KREMEN1	Lepidosauria	Squamata	Laticauda_laticaudata	2126	18010	0.118046 SUSD2	SUSD2
KREMEN1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	2568	18010	0.142587 SUSD2	SUSD2
KREMEN1	Aves	Galliformes	Meleagris_gallopavo	18004	18010	0.999667 SUSD2	SUSD2
KREMEN1	Lepidosauria	Squamata	Naja_naja	2328	18010	0.129262 SUSD2	SUSD2
KREMEN1	Lepidosauria	Squamata	Notechis_scutatus	2051	18010	0.113881 SUSD2	SUSD2
KREMEN1	Aves	Passeriformes	Parus_major	11132	18010	0.618101 SUSD2	SUSD2
KREMEN1	Reptilia	Testudines	Pelodiscus_sinensis	0	18010	0 SUSD2	SUSD2
KREMEN1	Lepidosauria	Squamata	Podarcis_muralis	2624	18010	0.145697 SUSD2	SUSD2
KREMEN1	Lepidosauria	Squamata	Podarcis_raffonei	2665	18010	0.147973 SUSD2	SUSD2
KREMEN1	Lepidosauria	Squamata	Pogona_vitticeps_zw	3271	18010	0.181621 SUSD2	SUSD2
KREMEN1	Lepidosauria	Squamata	Pogona_vitticeps_zz	3157	18010	0.175292 SUSD2	SUSD2
KREMEN1	Lepidosauria	Squamata	Pseudonaja_textilis	1928	18010	0.107052 SUSD2	SUSD2
KREMEN1	Lepidosauria	Squamata	Rhineura_floridana	3363	18010	0.18673 SUSD2	SUSD2
KREMEN1	Lepidosauria	Squamata	Salvator_merianae	2536	18010	0.140811 SUSD2	SUSD2
KREMEN1	Aves	Passeriformes	Serinus_canaria	11635	18010	0.64603 SUSD2	SUSD2
KREMEN1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	3269	18010	0.18151 SUSD2	SUSD2
KREMEN1	Aves	Psittaciformes	Strigops_habroptila	7540	18010	0.418656 SUSD2	SUSD2
KREMEN1	Aves	Struthioniformes	Struthio_camelus	13812	18010	0.766907 SUSD2	SUSD2
KREMEN1	Aves	Passeriformes	Taeniopygia_guttata	10956	18010	0.608329 SUSD2	SUSD2
KREMEN1	Reptilia	Testudines	Terrapene_carolina	0	18010	0 SUSD2	SUSD2
LAPTM5	Aves	Anseriformes	Anas_platyrhynchos	20269	22704	0.89275 SDC3	SDC3
LAPTM5	Lepidosauria	Squamata	Anolis_carolinensis	1832	22704	0.0806906 SDC3	SDC3
LAPTM5	Lepidosauria	Squamata	Anolis_sagrei	1982	22704	0.0872974 SDC3	SDC3
LAPTM5	Aves	Anseriformes	Anser_brachyrhynchus	20925	22704	0.921644 SDC3	SDC3
LAPTM5	Aves	Accipitriformes	Aquila_chrysaetos	18287	22704	0.805453 SDC3	SDC3
LAPTM5	Reptilia	Testudines	Chelonoidis_abingdonii	6363	22704	0.280259 SDC3	SDC3
LAPTM5	Reptilia	Testudines	Chrysemys_picta	5684	22704	0.250352 SDC3	SDC3
LAPTM5	Aves	Galliformes	Coturnix_japonica	22049	22704	0.97115 SDC3	SDC3
LAPTM5	Reptilia	Crocodylia	Crocodylus_porosus	7521	22704	0.331263 SDC3	SDC3
LAPTM5	Lepidosauria	Squamata	Eublepharis_macularius	2193	22704	0.0965909 SDC3	SDC3
LAPTM5	Lepidosauria	Squamata	Euleptes_europaea	2411	22704	0.106193 SDC3	SDC3
LAPTM5	Aves	Passeriformes	Ficedula_albicollis	11767	22704	0.518279 SDC3	SDC3
LAPTM5	Aves	Passeriformes	Geospiza_fortis	11176	22704	0.492248 SDC3	SDC3
LAPTM5	Reptilia	Testudines	Gopherus_evgoodei	5636	22704	0.248238 SDC3	SDC3
LAPTM5	Lepidosauria	Squamata	Laticauda_laticaudata	1429	22704	0.0629405 SDC3	SDC3
LAPTM5	Actinistia	Coelacanthiformes	Latimeria_chalumnae	825	22704	0.0363372 SDC3	SDC3
LAPTM5	Aves	Galliformes	Meleagris_gallopavo	22359	22704	0.984804 SDC3	SDC3
LAPTM5	Lepidosauria	Squamata	Naja_naja	1322	22704	0.0582276 SDC3	SDC3
LAPTM5	Lepidosauria	Squamata	Notechis_scutatus	1518	22704	0.0668605 SDC3	SDC3
LAPTM5	Aves	Passeriformes	Parus_major	11948	22704	0.526251 SDC3	SDC3
LAPTM5	Reptilia	Testudines	Pelodiscus_sinensis	4662	22704	0.205338 SDC3	SDC3
LAPTM5	Lepidosauria	Squamata	Podarcis_muralis	1864	22704	0.0821001 SDC3	SDC3
LAPTM5	Lepidosauria	Squamata	Podarcis_raffonei	1972	22704	0.0868569 SDC3	SDC3
LAPTM5	Lepidosauria	Squamata	Pogona_vitticeps_zw	2231	22704	0.0982646 SDC3	SDC3
LAPTM5	Lepidosauria	Squamata	Pogona_vitticeps_zz	2265	22704	0.0997622 SDC3	SDC3
LAPTM5	Lepidosauria	Squamata	Pseudonaja_textilis	1343	22704	0.0591526 SDC3	SDC3
LAPTM5	Lepidosauria	Squamata	Rhineura_floridana	2156	22704	0.0949612 SDC3	SDC3
LAPTM5	Lepidosauria	Squamata	Salvator_merianae	2120	22704	0.0933756 SDC3	SDC3
LAPTM5	Aves	Passeriformes	Serinus_canaria	11266	22704	0.496212 SDC3	SDC3
LAPTM5	Lepidosauria	Sphenodontia	Sphenodon_punctatus	4757	22704	0.209523 SDC3	SDC3
LAPTM5	Aves	Psittaciformes	Strigops_habroptila	15853	22704	0.698247 SDC3	SDC3
LAPTM5	Aves	Struthioniformes	Struthio_camelus	11817	22704	0.520481 SDC3	SDC3
LAPTM5	Aves	Passeriformes	Taeniopygia_guttata	11372	22704	0.500881 SDC3	SDC3
LAPTM5	Reptilia	Testudines	Terrapene_carolina	6446	22704	0.283915 SDC3	SDC3
LCP1	Aves	Anseriformes	Anas_platyrhynchos	18006	21778	0.826798 LOC107051902	LOC107051902
LCP1	Lepidosauria	Squamata	Anolis_carolinensis	961	21778	0.0441271 LOC107051902	LOC107051902
LCP1	Lepidosauria	Squamata	Anolis_sagrei	1280	21778	0.0587749 LOC107051902	LOC107051902
LCP1	Aves	Anseriformes	Anser_brachyrhynchus	19274	21778	0.885022 LOC107051902	LOC107051902
LCP1	Aves	Accipitriformes	Aquila_chrysaetos	15860	21778	0.728258 LOC107051902	LOC107051902
LCP1	Reptilia	Testudines	Chelonoidis_abingdonii	6313	21778	0.28988 LOC107051902	LOC107051902
LCP1	Reptilia	Testudines	Chrysemys_picta	7008	21778	0.321793 LOC107051902	LOC107051902
LCP1	Aves	Galliformes	Coturnix_japonica	16608	21778	0.762604 LOC107051902	LOC107051902
LCP1	Reptilia	Crocodylia	Crocodylus_porosus	6287	21778	0.288686 LOC107051902	LOC107051902
LCP1	Lepidosauria	Squamata	Eublepharis_macularius	916	21778	0.0420608 LOC107051902	LOC107051902
LCP1	Lepidosauria	Squamata	Euleptes_europaea	898	21778	0.0412343 LOC107051902	LOC107051902
LCP1	Aves	Passeriformes	Ficedula_albicollis	8022	21778	0.368353 LOC107051902	LOC107051902
LCP1	Aves	Passeriformes	Geospiza_fortis	9489	21778	0.435715 LOC107051902	LOC107051902
LCP1	Reptilia	Testudines	Gopherus_evgoodei	6557	21778	0.301084 LOC107051902	LOC107051902
LCP1	Lepidosauria	Squamata	Laticauda_laticaudata	1007	21778	0.0462393 LOC107051902	LOC107051902
LCP1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	882	21778	0.0404996 LOC107051902	LOC107051902
LCP1	Aves	Galliformes	Meleagris_gallopavo	21328	21778	0.979337 LOC107051902	LOC107051902
LCP1	Lepidosauria	Squamata	Naja_naja	598	21778	0.0274589 LOC107051902	LOC107051902
LCP1	Lepidosauria	Squamata	Notechis_scutatus	1339	21778	0.0614841 LOC107051902	LOC107051902
LCP1	Aves	Passeriformes	Parus_major	8950	21778	0.410965 LOC107051902	LOC107051902
LCP1	Reptilia	Testudines	Pelodiscus_sinensis	3701	21778	0.169942 LOC107051902	LOC107051902
LCP1	Lepidosauria	Squamata	Podarcis_muralis	875	21778	0.0401782 LOC107051902	LOC107051902
LCP1	Lepidosauria	Squamata	Podarcis_raffonei	921	21778	0.0422904 LOC107051902	LOC107051902
LCP1	Lepidosauria	Squamata	Pogona_vitticeps_zw	1181	21778	0.054229 LOC107051902	LOC107051902
LCP1	Lepidosauria	Squamata	Pogona_vitticeps_zz	1207	21778	0.0554229 LOC107051902	LOC107051902
LCP1	Lepidosauria	Squamata	Pseudonaja_textilis	1036	21778	0.0475709 LOC107051902	LOC107051902
LCP1	Lepidosauria	Squamata	Rhineura_floridana	1264	21778	0.0580402 LOC107051902	LOC107051902
LCP1	Lepidosauria	Squamata	Salvator_merianae	733	21778	0.0336578 LOC107051902	LOC107051902
LCP1	Aves	Passeriformes	Serinus_canaria	9116	21778	0.418588 LOC107051902	LOC107051902
LCP1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	2134	21778	0.0979888 LOC107051902	LOC107051902
LCP1	Aves	Psittaciformes	Strigops_habroptila	12622	21778	0.579576 LOC107051902	LOC107051902
LCP1	Aves	Struthioniformes	Struthio_camelus	18552	21778	0.851869 LOC107051902	LOC107051902
LCP1	Aves	Passeriformes	Taeniopygia_guttata	8936	21778	0.410322 LOC107051902	LOC107051902
LCP1	Reptilia	Testudines	Terrapene_carolina	7066	21778	0.324456 LOC107051902	LOC107051902
LRCH1	Aves	Anseriformes	Anas_platyrhynchos	6303	9487	0.664383 ESD	ESD
LRCH1	Lepidosauria	Squamata	Anolis_carolinensis	1140	9487	0.120164 ESD	ESD
LRCH1	Lepidosauria	Squamata	Anolis_sagrei	1154	9487	0.12164 ESD	ESD
LRCH1	Aves	Anseriformes	Anser_brachyrhynchus	6814	9487	0.718246 ESD	ESD
LRCH1	Aves	Accipitriformes	Aquila_chrysaetos	6954	9487	0.733003 ESD	ESD
LRCH1	Reptilia	Testudines	Chelonoidis_abingdonii	2111	9487	0.222515 ESD	ESD
LRCH1	Reptilia	Testudines	Chrysemys_picta	2044	9487	0.215453 ESD	ESD
LRCH1	Aves	Galliformes	Coturnix_japonica	4396	9487	0.463371 ESD	ESD
LRCH1	Reptilia	Crocodylia	Crocodylus_porosus	2074	9487	0.218615 ESD	ESD
LRCH1	Lepidosauria	Squamata	Eublepharis_macularius	1167	9487	0.12301 ESD	ESD
LRCH1	Lepidosauria	Squamata	Euleptes_europaea	1273	9487	0.134184 ESD	ESD
LRCH1	Aves	Passeriformes	Ficedula_albicollis	5726	9487	0.603563 ESD	ESD
LRCH1	Aves	Passeriformes	Geospiza_fortis	5508	9487	0.580584 ESD	ESD
LRCH1	Reptilia	Testudines	Gopherus_evgoodei	2356	9487	0.24834 ESD	ESD
LRCH1	Lepidosauria	Squamata	Laticauda_laticaudata	1228	9487	0.12944 ESD	ESD
LRCH1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1085	9487	0.114367 ESD	ESD
LRCH1	Aves	Galliformes	Meleagris_gallopavo	9367	9487	0.987351 ESD	ESD
LRCH1	Lepidosauria	Squamata	Naja_naja	1245	9487	0.131232 ESD	ESD
LRCH1	Lepidosauria	Squamata	Notechis_scutatus	1233	9487	0.129967 ESD	ESD
LRCH1	Aves	Passeriformes	Parus_major	5611	9487	0.591441 ESD	ESD
LRCH1	Reptilia	Testudines	Pelodiscus_sinensis	1904	9487	0.200696 ESD	ESD
LRCH1	Lepidosauria	Squamata	Podarcis_muralis	1257	9487	0.132497 ESD	ESD
LRCH1	Lepidosauria	Squamata	Podarcis_raffonei	1237	9487	0.130389 ESD	ESD
LRCH1	Lepidosauria	Squamata	Pogona_vitticeps_zw	1155	9487	0.121746 ESD	ESD
LRCH1	Lepidosauria	Squamata	Pogona_vitticeps_zz	1132	9487	0.119321 ESD	ESD
LRCH1	Lepidosauria	Squamata	Pseudonaja_textilis	1158	9487	0.122062 ESD	ESD
LRCH1	Lepidosauria	Squamata	Rhineura_floridana	1185	9487	0.124908 ESD	ESD
LRCH1	Lepidosauria	Squamata	Salvator_merianae	1094	9487	0.115316 ESD	ESD
LRCH1	Aves	Passeriformes	Serinus_canaria	5572	9487	0.58733 ESD	ESD
LRCH1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1335	9487	0.140719 ESD	ESD
LRCH1	Aves	Psittaciformes	Strigops_habroptila	6836	9487	0.720565 ESD	ESD
LRCH1	Aves	Struthioniformes	Struthio_camelus	6791	9487	0.715822 ESD	ESD
LRCH1	Aves	Passeriformes	Taeniopygia_guttata	5472	9487	0.576789 ESD	ESD
LRCH1	Reptilia	Testudines	Terrapene_carolina	2268	9487	0.239064 ESD	ESD
MAN2B2	Aves	Anseriformes	Anas_platyrhynchos	59220	65361	0.906045 KIAA0232	KIAA0232
MAN2B2	Lepidosauria	Squamata	Anolis_carolinensis	7206	65361	0.110249 KIAA0232	KIAA0232
MAN2B2	Lepidosauria	Squamata	Anolis_sagrei	8097	65361	0.123881 KIAA0232	KIAA0232
MAN2B2	Aves	Anseriformes	Anser_brachyrhynchus	60567	65361	0.926654 KIAA0232	KIAA0232
MAN2B2	Aves	Accipitriformes	Aquila_chrysaetos	58567	65361	0.896054 KIAA0232	KIAA0232
MAN2B2	Reptilia	Testudines	Chelonoidis_abingdonii	13677	65361	0.209253 KIAA0232	KIAA0232
MAN2B2	Reptilia	Testudines	Chrysemys_picta	13127	65361	0.200838 KIAA0232	KIAA0232
MAN2B2	Aves	Galliformes	Coturnix_japonica	52237	65361	0.799207 KIAA0232	KIAA0232
MAN2B2	Reptilia	Crocodylia	Crocodylus_porosus	13056	65361	0.199752 KIAA0232	KIAA0232
MAN2B2	Lepidosauria	Squamata	Eublepharis_macularius	8048	65361	0.123132 KIAA0232	KIAA0232
MAN2B2	Lepidosauria	Squamata	Euleptes_europaea	8000	65361	0.122397 KIAA0232	KIAA0232
MAN2B2	Aves	Passeriformes	Ficedula_albicollis	55067	65361	0.842505 KIAA0232	KIAA0232
MAN2B2	Aves	Passeriformes	Geospiza_fortis	52983	65361	0.810621 KIAA0232	KIAA0232
MAN2B2	Reptilia	Testudines	Gopherus_evgoodei	13074	65361	0.200028 KIAA0232	KIAA0232
MAN2B2	Lepidosauria	Squamata	Laticauda_laticaudata	7342	65361	0.11233 KIAA0232	KIAA0232
MAN2B2	Actinistia	Coelacanthiformes	Latimeria_chalumnae	6773	65361	0.103624 KIAA0232	KIAA0232
MAN2B2	Aves	Galliformes	Meleagris_gallopavo	63803	65361	0.976163 KIAA0232	KIAA0232
MAN2B2	Lepidosauria	Squamata	Naja_naja	7152	65361	0.109423 KIAA0232	KIAA0232
MAN2B2	Lepidosauria	Squamata	Notechis_scutatus	7369	65361	0.112743 KIAA0232	KIAA0232
MAN2B2	Aves	Passeriformes	Parus_major	54340	65361	0.831383 KIAA0232	KIAA0232
MAN2B2	Reptilia	Testudines	Pelodiscus_sinensis	11564	65361	0.176925 KIAA0232	KIAA0232
MAN2B2	Lepidosauria	Squamata	Podarcis_muralis	7305	65361	0.111764 KIAA0232	KIAA0232
MAN2B2	Lepidosauria	Squamata	Podarcis_raffonei	7929	65361	0.121311 KIAA0232	KIAA0232
MAN2B2	Lepidosauria	Squamata	Pogona_vitticeps_zw	7770	65361	0.118878 KIAA0232	KIAA0232
MAN2B2	Lepidosauria	Squamata	Pogona_vitticeps_zz	8325	65361	0.12737 KIAA0232	KIAA0232
MAN2B2	Lepidosauria	Squamata	Pseudonaja_textilis	7430	65361	0.113676 KIAA0232	KIAA0232
MAN2B2	Lepidosauria	Squamata	Rhineura_floridana	7451	65361	0.113998 KIAA0232	KIAA0232
MAN2B2	Lepidosauria	Squamata	Salvator_merianae	7444	65361	0.113891 KIAA0232	KIAA0232
MAN2B2	Aves	Passeriformes	Serinus_canaria	54411	65361	0.832469 KIAA0232	KIAA0232
MAN2B2	Lepidosauria	Sphenodontia	Sphenodon_punctatus	9775	65361	0.149554 KIAA0232	KIAA0232
MAN2B2	Aves	Psittaciformes	Strigops_habroptila	56737	65361	0.868056 KIAA0232	KIAA0232
MAN2B2	Aves	Struthioniformes	Struthio_camelus	56801	65361	0.869035 KIAA0232	KIAA0232
MAN2B2	Aves	Passeriformes	Taeniopygia_guttata	53024	65361	0.811248 KIAA0232	KIAA0232
MAN2B2	Reptilia	Testudines	Terrapene_carolina	15311	65361	0.234253 KIAA0232	KIAA0232
MATK	Aves	Anseriformes	Anas_platyrhynchos	2132	2132	1 LOC769223	LOC769223
MATK	Lepidosauria	Squamata	Anolis_carolinensis	131	2132	0.0614447 LOC769223	LOC769223
MATK	Lepidosauria	Squamata	Anolis_sagrei	447	2132	0.209662 LOC769223	LOC769223
MATK	Aves	Anseriformes	Anser_brachyrhynchus	2132	2132	1 LOC769223	LOC769223
MATK	Aves	Accipitriformes	Aquila_chrysaetos	2132	2132	1 LOC769223	LOC769223
MATK	Reptilia	Testudines	Chelonoidis_abingdonii	459	2132	0.215291 LOC769223	LOC769223
MATK	Reptilia	Testudines	Chrysemys_picta	894	2132	0.419325 LOC769223	LOC769223
MATK	Aves	Galliformes	Coturnix_japonica	2132	2132	1 LOC769223	LOC769223
MATK	Reptilia	Crocodylia	Crocodylus_porosus	880	2132	0.412758 LOC769223	LOC769223
MATK	Lepidosauria	Squamata	Eublepharis_macularius	536	2132	0.251407 LOC769223	LOC769223
MATK	Lepidosauria	Squamata	Euleptes_europaea	341	2132	0.159944 LOC769223	LOC769223
MATK	Aves	Passeriformes	Ficedula_albicollis	2132	2132	1 LOC769223	LOC769223
MATK	Aves	Passeriformes	Geospiza_fortis	2132	2132	1 LOC769223	LOC769223
MATK	Reptilia	Testudines	Gopherus_evgoodei	709	2132	0.332552 LOC769223	LOC769223
MATK	Lepidosauria	Squamata	Laticauda_laticaudata	264	2132	0.123827 LOC769223	LOC769223
MATK	Actinistia	Coelacanthiformes	Latimeria_chalumnae	97	2132	0.0454972 LOC769223	LOC769223
MATK	Aves	Galliformes	Meleagris_gallopavo	2132	2132	1 LOC769223	LOC769223
MATK	Lepidosauria	Squamata	Naja_naja	266	2132	0.124765 LOC769223	LOC769223
MATK	Lepidosauria	Squamata	Notechis_scutatus	266	2132	0.124765 LOC769223	LOC769223
MATK	Aves	Passeriformes	Parus_major	2132	2132	1 LOC769223	LOC769223
MATK	Reptilia	Testudines	Pelodiscus_sinensis	467	2132	0.219043 LOC769223	LOC769223
MATK	Lepidosauria	Squamata	Podarcis_muralis	165	2132	0.0773921 LOC769223	LOC769223
MATK	Lepidosauria	Squamata	Podarcis_raffonei	578	2132	0.271107 LOC769223	LOC769223
MATK	Lepidosauria	Squamata	Pogona_vitticeps_zw	454	2132	0.212946 LOC769223	LOC769223
MATK	Lepidosauria	Squamata	Pogona_vitticeps_zz	403	2132	0.189024 LOC769223	LOC769223
MATK	Lepidosauria	Squamata	Pseudonaja_textilis	266	2132	0.124765 LOC769223	LOC769223
MATK	Lepidosauria	Squamata	Rhineura_floridana	714	2132	0.334897 LOC769223	LOC769223
MATK	Lepidosauria	Squamata	Salvator_merianae	78	2132	0.0365854 LOC769223	LOC769223
MATK	Aves	Passeriformes	Serinus_canaria	2132	2132	1 LOC769223	LOC769223
MATK	Lepidosauria	Sphenodontia	Sphenodon_punctatus	229	2132	0.107411 LOC769223	LOC769223
MATK	Aves	Psittaciformes	Strigops_habroptila	2089	2132	0.979831 LOC769223	LOC769223
MATK	Aves	Struthioniformes	Struthio_camelus	1890	2132	0.886492 LOC769223	LOC769223
MATK	Aves	Passeriformes	Taeniopygia_guttata	2132	2132	1 LOC769223	LOC769223
MATK	Reptilia	Testudines	Terrapene_carolina	483	2132	0.226548 LOC769223	LOC769223
MOB1A	Aves	Anseriformes	Anas_platyrhynchos	6507	6507	1 MTHFD2	MTHFD2
MOB1A	Lepidosauria	Squamata	Anolis_carolinensis	1138	6507	0.174889 MTHFD2	MTHFD2
MOB1A	Lepidosauria	Squamata	Anolis_sagrei	1178	6507	0.181036 MTHFD2	MTHFD2
MOB1A	Aves	Anseriformes	Anser_brachyrhynchus	6476	6507	0.995236 MTHFD2	MTHFD2
MOB1A	Aves	Accipitriformes	Aquila_chrysaetos	6142	6507	0.943907 MTHFD2	MTHFD2
MOB1A	Reptilia	Testudines	Chelonoidis_abingdonii	1532	6507	0.235439 MTHFD2	MTHFD2
MOB1A	Reptilia	Testudines	Chrysemys_picta	1833	6507	0.281697 MTHFD2	MTHFD2
MOB1A	Aves	Galliformes	Coturnix_japonica	5589	6507	0.858921 MTHFD2	MTHFD2
MOB1A	Reptilia	Crocodylia	Crocodylus_porosus	2193	6507	0.337022 MTHFD2	MTHFD2
MOB1A	Lepidosauria	Squamata	Eublepharis_macularius	1707	6507	0.262333 MTHFD2	MTHFD2
MOB1A	Lepidosauria	Squamata	Euleptes_europaea	1531	6507	0.235285 MTHFD2	MTHFD2
MOB1A	Aves	Passeriformes	Ficedula_albicollis	2869	6507	0.44091 MTHFD2	MTHFD2
MOB1A	Aves	Passeriformes	Geospiza_fortis	2082	6507	0.319963 MTHFD2	MTHFD2
MOB1A	Reptilia	Testudines	Gopherus_evgoodei	1567	6507	0.240818 MTHFD2	MTHFD2
MOB1A	Lepidosauria	Squamata	Laticauda_laticaudata	1571	6507	0.241432 MTHFD2	MTHFD2
MOB1A	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1163	6507	0.178731 MTHFD2	MTHFD2
MOB1A	Aves	Galliformes	Meleagris_gallopavo	6229	6507	0.957277 MTHFD2	MTHFD2
MOB1A	Lepidosauria	Squamata	Naja_naja	1625	6507	0.249731 MTHFD2	MTHFD2
MOB1A	Lepidosauria	Squamata	Notechis_scutatus	1894	6507	0.291071 MTHFD2	MTHFD2
MOB1A	Aves	Passeriformes	Parus_major	2163	6507	0.332411 MTHFD2	MTHFD2
MOB1A	Reptilia	Testudines	Pelodiscus_sinensis	1881	6507	0.289073 MTHFD2	MTHFD2
MOB1A	Lepidosauria	Squamata	Podarcis_muralis	1556	6507	0.239127 MTHFD2	MTHFD2
MOB1A	Lepidosauria	Squamata	Podarcis_raffonei	1296	6507	0.19917 MTHFD2	MTHFD2
MOB1A	Lepidosauria	Squamata	Pogona_vitticeps_zw	2453	6507	0.376979 MTHFD2	MTHFD2
MOB1A	Lepidosauria	Squamata	Pogona_vitticeps_zz	2568	6507	0.394652 MTHFD2	MTHFD2
MOB1A	Lepidosauria	Squamata	Pseudonaja_textilis	1915	6507	0.294298 MTHFD2	MTHFD2
MOB1A	Lepidosauria	Squamata	Rhineura_floridana	1714	6507	0.263409 MTHFD2	MTHFD2
MOB1A	Lepidosauria	Squamata	Salvator_merianae	1716	6507	0.263716 MTHFD2	MTHFD2
MOB1A	Aves	Passeriformes	Serinus_canaria	2883	6507	0.443061 MTHFD2	MTHFD2
MOB1A	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1147	6507	0.176272 MTHFD2	MTHFD2
MOB1A	Aves	Psittaciformes	Strigops_habroptila	5962	6507	0.916244 MTHFD2	MTHFD2
MOB1A	Aves	Struthioniformes	Struthio_camelus	5889	6507	0.905025 MTHFD2	MTHFD2
MOB1A	Aves	Passeriformes	Taeniopygia_guttata	2284	6507	0.351007 MTHFD2	MTHFD2
MOB1A	Reptilia	Testudines	Terrapene_carolina	1570	6507	0.241279 MTHFD2	MTHFD2
NOTCH2	Aves	Anseriformes	Anas_platyrhynchos	1428	1428	1 REG4	REG4
NOTCH2	Lepidosauria	Squamata	Anolis_carolinensis	0	1428	0 REG4	REG4
NOTCH2	Lepidosauria	Squamata	Anolis_sagrei	0	1428	0 REG4	REG4
NOTCH2	Aves	Anseriformes	Anser_brachyrhynchus	1428	1428	1 REG4	REG4
NOTCH2	Aves	Accipitriformes	Aquila_chrysaetos	1428	1428	1 REG4	REG4
NOTCH2	Reptilia	Testudines	Chelonoidis_abingdonii	0	1428	0 REG4	REG4
NOTCH2	Reptilia	Testudines	Chrysemys_picta	0	1428	0 REG4	REG4
NOTCH2	Aves	Galliformes	Coturnix_japonica	1428	1428	1 REG4	REG4
NOTCH2	Reptilia	Crocodylia	Crocodylus_porosus	0	1428	0 REG4	REG4
NOTCH2	Lepidosauria	Squamata	Eublepharis_macularius	85	1428	0.0595238 REG4	REG4
NOTCH2	Lepidosauria	Squamata	Euleptes_europaea	0	1428	0 REG4	REG4
NOTCH2	Aves	Passeriformes	Ficedula_albicollis	1428	1428	1 REG4	REG4
NOTCH2	Aves	Passeriformes	Geospiza_fortis	1428	1428	1 REG4	REG4
NOTCH2	Reptilia	Testudines	Gopherus_evgoodei	0	1428	0 REG4	REG4
NOTCH2	Lepidosauria	Squamata	Laticauda_laticaudata	0	1428	0 REG4	REG4
NOTCH2	Actinistia	Coelacanthiformes	Latimeria_chalumnae	0	1428	0 REG4	REG4
NOTCH2	Aves	Galliformes	Meleagris_gallopavo	1428	1428	1 REG4	REG4
NOTCH2	Lepidosauria	Squamata	Naja_naja	0	1428	0 REG4	REG4
NOTCH2	Lepidosauria	Squamata	Notechis_scutatus	0	1428	0 REG4	REG4
NOTCH2	Aves	Passeriformes	Parus_major	1428	1428	1 REG4	REG4
NOTCH2	Reptilia	Testudines	Pelodiscus_sinensis	0	1428	0 REG4	REG4
NOTCH2	Lepidosauria	Squamata	Podarcis_muralis	0	1428	0 REG4	REG4
NOTCH2	Lepidosauria	Squamata	Podarcis_raffonei	0	1428	0 REG4	REG4
