focal_gene	species_name	class	order	Left	Focal	Right
SSTR4	Podarcis_muralis	Lepidosauria	Squamata	0.979356	0.708754	0.00601375
SSTR4	Podarcis_raffonei	Lepidosauria	Squamata	0.979356	0.711279	0.0695876
SSTR4	Pogona_vitticeps_zw	Lepidosauria	Squamata	0.806922	0.797138	0.0816151
SSTR4	Pogona_vitticeps_zz	Lepidosauria	Squamata	0.766242	0.797138	0.12457
SSTR4	Pseudonaja_textilis	Lepidosauria	Squamata	1	0.734007	0.00515464
SSTR4	Rhineura_floridana	Lepidosauria	Squamata	0.941105	0.75	0.112543
SSTR4	Salvator_merianae	Lepidosauria	Squamata	0.777171	0.750842	0.0455326
SSTR4	Serinus_canaria	Aves	Passeriformes	0.939891	1	0.902062
SSTR4	Sphenodon_punctatus	Lepidosauria	Sphenodontia	0.945355	0.702862	0
SSTR4	Strigops_habroptila	Aves	Psittaciformes	1	1	0.939003
SSTR4	Struthio_camelus	Aves	Struthioniformes	1	1	0.725086
SSTR4	Taeniopygia_guttata	Aves	Passeriformes	1	1	1
SSTR4	Terrapene_carolina	Reptilia	Testudines	1	1	0.269759
STAP1	Anas_platyrhynchos	Aves	Anseriformes	0.967593	1	1
STAP1	Anolis_carolinensis	Lepidosauria	Squamata	0.251157	0	0.990532
STAP1	Anolis_sagrei	Lepidosauria	Squamata	0.214506	0	0.990532
STAP1	Anser_brachyrhynchus	Aves	Anseriformes	1	1	1
STAP1	Aquila_chrysaetos	Aves	Accipitriformes	1	1	1
STAP1	Chelonoidis_abingdonii	Reptilia	Testudines	0.950231	0.749716	0.990532
STAP1	Chrysemys_picta	Reptilia	Testudines	0.971065	0.552901	0.990532
STAP1	Coturnix_japonica	Aves	Galliformes	1	1	1
STAP1	Crocodylus_porosus	Reptilia	Crocodylia	0.845679	0.749716	0.968332
STAP1	Eublepharis_macularius	Lepidosauria	Squamata	0.259645	0	0.990532
STAP1	Euleptes_europaea	Lepidosauria	Squamata	0.18287	0.211604	1
STAP1	Ficedula_albicollis	Aves	Passeriformes	0.994213	0	1
STAP1	Geospiza_fortis	Aves	Passeriformes	0.994213	0	0.998041
STAP1	Gopherus_evgoodei	Reptilia	Testudines	0.923611	0.749716	0.990532
STAP1	Laticauda_laticaudata	Lepidosauria	Squamata	0.101466	0	0.990532
STAP1	Latimeria_chalumnae	Actinistia	Coelacanthiformes	0.128472	0.357224	0.913484
STAP1	Meleagris_gallopavo	Aves	Galliformes	0.994213	1	1
STAP1	Naja_naja	Lepidosauria	Squamata	0.10571	0	0.561541
STAP1	Notechis_scutatus	Lepidosauria	Squamata	0.0281636	0	0.990532
STAP1	Parus_major	Aves	Passeriformes	1	0	1
STAP1	Pelodiscus_sinensis	Reptilia	Testudines	0.92091	0.734926	1
STAP1	Podarcis_muralis	Lepidosauria	Squamata	0.220293	0	0.990532
STAP1	Podarcis_raffonei	Lepidosauria	Squamata	0.25463	0	0.990532
STAP1	Pogona_vitticeps_zw	Lepidosauria	Squamata	0.288966	0	0.990532
STAP1	Pogona_vitticeps_zz	Lepidosauria	Squamata	0.262731	0.0864619	0.990532
STAP1	Pseudonaja_textilis	Lepidosauria	Squamata	0.187886	0	0.990532
STAP1	Rhineura_floridana	Lepidosauria	Squamata	0.316744	0	0.968332
STAP1	Salvator_merianae	Lepidosauria	Squamata	0.122685	0	0.990532
STAP1	Serinus_canaria	Aves	Passeriformes	0.994213	0	1
STAP1	Sphenodon_punctatus	Lepidosauria	Sphenodontia	0.39429	0.552901	0.955926
STAP1	Strigops_habroptila	Aves	Psittaciformes	1	0.139932	1
STAP1	Struthio_camelus	Aves	Struthioniformes	1	1	1
STAP1	Taeniopygia_guttata	Aves	Passeriformes	1	0	0.997715
STAP1	Terrapene_carolina	Reptilia	Testudines	0.994213	0.749716	0.990532
STOML3	Anas_platyrhynchos	Aves	Anseriformes	1	1	1
STOML3	Anolis_carolinensis	Lepidosauria	Squamata	1	0	0.162877
STOML3	Anolis_sagrei	Lepidosauria	Squamata	1	0.718492	0.332945
STOML3	Anser_brachyrhynchus	Aves	Anseriformes	1	1	1
STOML3	Aquila_chrysaetos	Aves	Accipitriformes	1	1	1
STOML3	Chelonoidis_abingdonii	Reptilia	Testudines	1	1	0.9862
STOML3	Chrysemys_picta	Reptilia	Testudines	1	1	0.9862
STOML3	Coturnix_japonica	Aves	Galliformes	1	1	1
STOML3	Crocodylus_porosus	Reptilia	Crocodylia	1	1	0.159767
STOML3	Eublepharis_macularius	Lepidosauria	Squamata	1	0.903416	0.315646
STOML3	Euleptes_europaea	Lepidosauria	Squamata	1	0.817432	0.295627
STOML3	Ficedula_albicollis	Aves	Passeriformes	1	1	1
STOML3	Geospiza_fortis	Aves	Passeriformes	1	1	1
STOML3	Gopherus_evgoodei	Reptilia	Testudines	1	1	0.9862
STOML3	Laticauda_laticaudata	Lepidosauria	Squamata	1	0.838634	0.157434
STOML3	Latimeria_chalumnae	Actinistia	Coelacanthiformes	0.959844	0.904594	0.305734
STOML3	Meleagris_gallopavo	Aves	Galliformes	1	1	1
STOML3	Naja_naja	Lepidosauria	Squamata	1	0.815077	0.126919
STOML3	Notechis_scutatus	Lepidosauria	Squamata	1	0.815077	0.193975
STOML3	Parus_major	Aves	Passeriformes	1	1	1
STOML3	Pelodiscus_sinensis	Reptilia	Testudines	1	1	0.928863
STOML3	Podarcis_muralis	Lepidosauria	Squamata	1	0.938751	0.215549
STOML3	Podarcis_raffonei	Lepidosauria	Squamata	1	0.935218	0.212828
STOML3	Pogona_vitticeps_zw	Lepidosauria	Squamata	1	0.86808	0.227211
STOML3	Pogona_vitticeps_zz	Lepidosauria	Squamata	1	0.886926	0.209135
STOML3	Pseudonaja_textilis	Lepidosauria	Squamata	1	0.817432	0.10243
STOML3	Rhineura_floridana	Lepidosauria	Squamata	1	0.881037	0.309427
STOML3	Salvator_merianae	Lepidosauria	Squamata	1	0.902238	0.105151
STOML3	Serinus_canaria	Aves	Passeriformes	1	1	1
STOML3	Sphenodon_punctatus	Lepidosauria	Sphenodontia	1	0.974087	0.0991254
STOML3	Strigops_habroptila	Aves	Psittaciformes	1	1	1
STOML3	Struthio_camelus	Aves	Struthioniformes	1	1	1
STOML3	Taeniopygia_guttata	Aves	Passeriformes	1	0.91755	1
STOML3	Terrapene_carolina	Reptilia	Testudines	1	1	0.986006
SUV39H2	Anas_platyrhynchos	Aves	Anseriformes	1	1	0.926316
SUV39H2	Anolis_carolinensis	Lepidosauria	Squamata	0.949835	0.892711	0.710965
SUV39H2	Anolis_sagrei	Lepidosauria	Squamata	1	0.777232	0.710965
SUV39H2	Anser_brachyrhynchus	Aves	Anseriformes	0.962376	1	0.926316
SUV39H2	Aquila_chrysaetos	Aves	Accipitriformes	1	1	1
SUV39H2	Chelonoidis_abingdonii	Reptilia	Testudines	0.949835	0.984439	0.866228
SUV39H2	Chrysemys_picta	Reptilia	Testudines	0.949835	0.984439	0.866228
SUV39H2	Coturnix_japonica	Aves	Galliformes	1	1	1
SUV39H2	Crocodylus_porosus	Reptilia	Crocodylia	0.949835	0.984439	0.86886
SUV39H2	Eublepharis_macularius	Lepidosauria	Squamata	1	0.859132	0.854825
SUV39H2	Euleptes_europaea	Lepidosauria	Squamata	1	0.86077	0.846491
SUV39H2	Ficedula_albicollis	Aves	Passeriformes	1	0.984439	0.936404
SUV39H2	Geospiza_fortis	Aves	Passeriformes	1	1	0.936842
SUV39H2	Gopherus_evgoodei	Reptilia	Testudines	0.949835	0.984439	0.866228
SUV39H2	Laticauda_laticaudata	Lepidosauria	Squamata	0.752475	0.777232	0.594298
SUV39H2	Latimeria_chalumnae	Actinistia	Coelacanthiformes	0.949835	0.984439	0.620175
SUV39H2	Meleagris_gallopavo	Aves	Galliformes	1	0.984439	1
SUV39H2	Naja_naja	Lepidosauria	Squamata	0.90495	0.777232	0.736404
SUV39H2	Notechis_scutatus	Lepidosauria	Squamata	0.909571	0.777232	0.675
SUV39H2	Parus_major	Aves	Passeriformes	1	0.984439	0.927193
SUV39H2	Pelodiscus_sinensis	Reptilia	Testudines	0.949835	0.984439	0.865789
SUV39H2	Podarcis_muralis	Lepidosauria	Squamata	0.949835	0.799345	0.855263
SUV39H2	Podarcis_raffonei	Lepidosauria	Squamata	1	0.799345	0.855263
SUV39H2	Pogona_vitticeps_zw	Lepidosauria	Squamata	1	0.873055	0.854825
SUV39H2	Pogona_vitticeps_zz	Lepidosauria	Squamata	1	0.86077	0.854825
SUV39H2	Pseudonaja_textilis	Lepidosauria	Squamata	0.947195	0.777232	0.693421
SUV39H2	Rhineura_floridana	Lepidosauria	Squamata	1	0.837019	0.794298
SUV39H2	Salvator_merianae	Lepidosauria	Squamata	0.949835	0.86077	0.701754
SUV39H2	Serinus_canaria	Aves	Passeriformes	0.962376	0.984439	0.953947
SUV39H2	Sphenodon_punctatus	Lepidosauria	Sphenodontia	0.949835	0.984439	0.856579
SUV39H2	Strigops_habroptila	Aves	Psittaciformes	1	1	0.941667
SUV39H2	Struthio_camelus	Aves	Struthioniformes	1	0.984439	0.932456
SUV39H2	Taeniopygia_guttata	Aves	Passeriformes	1	0.984439	0.908772
SUV39H2	Terrapene_carolina	Reptilia	Testudines	0.949835	0.984439	0.866228
TBC1D14	Anas_platyrhynchos	Aves	Anseriformes	1	0.693858	1
TBC1D14	Anolis_carolinensis	Lepidosauria	Squamata	1	0.568683	0.851575
TBC1D14	Anolis_sagrei	Lepidosauria	Squamata	1	0.606657	1
TBC1D14	Anser_brachyrhynchus	Aves	Anseriformes	1	1	1
TBC1D14	Aquila_chrysaetos	Aves	Accipitriformes	1	1	1
TBC1D14	Chelonoidis_abingdonii	Reptilia	Testudines	1	0.979841	1
TBC1D14	Chrysemys_picta	Reptilia	Testudines	1	1	1
TBC1D14	Coturnix_japonica	Aves	Galliformes	1	1	1
TBC1D14	Crocodylus_porosus	Reptilia	Crocodylia	1	0.979841	0.947761
TBC1D14	Eublepharis_macularius	Lepidosauria	Squamata	1	0.568683	0.999171
TBC1D14	Euleptes_europaea	Lepidosauria	Squamata	1	0.511955	0.999171
TBC1D14	Ficedula_albicollis	Aves	Passeriformes	1	1	0.708126
TBC1D14	Geospiza_fortis	Aves	Passeriformes	1	1	0.447761
TBC1D14	Gopherus_evgoodei	Reptilia	Testudines	1	1	1
TBC1D14	Laticauda_laticaudata	Lepidosauria	Squamata	0.986905	0.511955	0.999171
TBC1D14	Latimeria_chalumnae	Actinistia	Coelacanthiformes	0.976429	0.933427	0.359867
TBC1D14	Meleagris_gallopavo	Aves	Galliformes	1	1	0.575456
TBC1D14	Naja_naja	Lepidosauria	Squamata	0.986905	0.511955	0.446932
TBC1D14	Notechis_scutatus	Lepidosauria	Squamata	0.986905	0.511955	0.999171
TBC1D14	Parus_major	Aves	Passeriformes	1	1	0.0431177
TBC1D14	Pelodiscus_sinensis	Reptilia	Testudines	1	0.979841	0.811774
TBC1D14	Podarcis_muralis	Lepidosauria	Squamata	1	0.606657	0.999171
TBC1D14	Podarcis_raffonei	Lepidosauria	Squamata	1	0.606657	0.999171
TBC1D14	Pogona_vitticeps_zw	Lepidosauria	Squamata	1	0.555087	1
TBC1D14	Pogona_vitticeps_zz	Lepidosauria	Squamata	1	0.606657	1
TBC1D14	Pseudonaja_textilis	Lepidosauria	Squamata	0.986905	0.511955	0.446932
TBC1D14	Rhineura_floridana	Lepidosauria	Squamata	1	0.606657	0.999171
TBC1D14	Salvator_merianae	Lepidosauria	Squamata	1	0.54993	0.999171
TBC1D14	Serinus_canaria	Aves	Passeriformes	1	1	0.859867
TBC1D14	Sphenodon_punctatus	Lepidosauria	Sphenodontia	1	0.979841	0.999171
TBC1D14	Strigops_habroptila	Aves	Psittaciformes	1	1	0.830846
TBC1D14	Struthio_camelus	Aves	Struthioniformes	1	1	0.447761
TBC1D14	Taeniopygia_guttata	Aves	Passeriformes	1	1	0.833333
TBC1D14	Terrapene_carolina	Reptilia	Testudines	1	1	1
TNIP2	Anas_platyrhynchos	Aves	Anseriformes	1	1	1
TNIP2	Anolis_carolinensis	Lepidosauria	Squamata	0.89599	0	0.724488
TNIP2	Anolis_sagrei	Lepidosauria	Squamata	0.931078	0	0.724488
TNIP2	Anser_brachyrhynchus	Aves	Anseriformes	1	1	1
TNIP2	Aquila_chrysaetos	Aves	Accipitriformes	1	1	1
TNIP2	Chelonoidis_abingdonii	Reptilia	Testudines	0.89599	1	0.985761
TNIP2	Chrysemys_picta	Reptilia	Testudines	1	1	0.985761
TNIP2	Coturnix_japonica	Aves	Galliformes	1	1	1
TNIP2	Crocodylus_porosus	Reptilia	Crocodylia	0.964912	1	0.97109
TNIP2	Eublepharis_macularius	Lepidosauria	Squamata	0.931078	0	0.724488
TNIP2	Euleptes_europaea	Lepidosauria	Squamata	0.889724	0	0.724488
TNIP2	Ficedula_albicollis	Aves	Passeriformes	0.943609	1	0.94973
TNIP2	Geospiza_fortis	Aves	Passeriformes	0.943609	0.629977	1
TNIP2	Gopherus_evgoodei	Reptilia	Testudines	0.964912	1	0.985761
TNIP2	Laticauda_laticaudata	Lepidosauria	Squamata	0	0	0.107875
TNIP2	Latimeria_chalumnae	Actinistia	Coelacanthiformes	0.795113	0.751756	0.900539
TNIP2	Meleagris_gallopavo	Aves	Galliformes	1	0.9274	0.941748
TNIP2	Naja_naja	Lepidosauria	Squamata	0	0	0.107875
TNIP2	Notechis_scutatus	Lepidosauria	Squamata	0	0	0.107875
TNIP2	Parus_major	Aves	Passeriformes	0.943609	1	1
TNIP2	Pelodiscus_sinensis	Reptilia	Testudines	0.964912	0.989071	0.985761
TNIP2	Podarcis_muralis	Lepidosauria	Squamata	0.89599	0	0.724488
TNIP2	Podarcis_raffonei	Lepidosauria	Squamata	0.889724	0	0.724488
TNIP2	Pogona_vitticeps_zw	Lepidosauria	Squamata	0.886591	0.0686963	0.721899
TNIP2	Pogona_vitticeps_zz	Lepidosauria	Squamata	0.931078	0.314598	0.721899
TNIP2	Pseudonaja_textilis	Lepidosauria	Squamata	0	0	0.107875
TNIP2	Rhineura_floridana	Lepidosauria	Squamata	0.931078	0.148322	0.724488
TNIP2	Salvator_merianae	Lepidosauria	Squamata	0.89599	0	0.716073
TNIP2	Serinus_canaria	Aves	Passeriformes	0.943609	1	0.980367
TNIP2	Sphenodon_punctatus	Lepidosauria	Sphenodontia	0.928571	1	0.985761
TNIP2	Strigops_habroptila	Aves	Psittaciformes	1	1	1
TNIP2	Struthio_camelus	Aves	Struthioniformes	1	0.629977	0.941748
TNIP2	Taeniopygia_guttata	Aves	Passeriformes	0.943609	1	1
TNIP2	Terrapene_carolina	Reptilia	Testudines	1	1	0.985761
UNKL	Anas_platyrhynchos	Aves	Anseriformes	1	0.96201	1
UNKL	Anolis_carolinensis	Lepidosauria	Squamata	0	0.580882	0.488562
UNKL	Anolis_sagrei	Lepidosauria	Squamata	0	0.560049	1
UNKL	Anser_brachyrhynchus	Aves	Anseriformes	1	1	1
UNKL	Aquila_chrysaetos	Aves	Accipitriformes	1	1	1
UNKL	Chelonoidis_abingdonii	Reptilia	Testudines	1	0.924428	1
UNKL	Chrysemys_picta	Reptilia	Testudines	1	0.924428	1
UNKL	Coturnix_japonica	Aves	Galliformes	1	1	1
UNKL	Crocodylus_porosus	Reptilia	Crocodylia	0	0.332925	0.826797
UNKL	Eublepharis_macularius	Lepidosauria	Squamata	0	0.518382	1
UNKL	Euleptes_europaea	Lepidosauria	Squamata	0.513228	0.622549	1
UNKL	Ficedula_albicollis	Aves	Passeriformes	0	0.570261	0.826797
UNKL	Geospiza_fortis	Aves	Passeriformes	1	0.569444	1
UNKL	Gopherus_evgoodei	Reptilia	Testudines	1	0.674837	1
UNKL	Laticauda_laticaudata	Lepidosauria	Squamata	0	0.332516	1
UNKL	Latimeria_chalumnae	Actinistia	Coelacanthiformes	0.539683	0.878268	0.813725
UNKL	Meleagris_gallopavo	Aves	Galliformes	1	1	0.892157
UNKL	Naja_naja	Lepidosauria	Squamata	0	0.332516	1
UNKL	Notechis_scutatus	Lepidosauria	Squamata	0	0.332516	0.826797
UNKL	Parus_major	Aves	Passeriformes	0	0.650327	1
UNKL	Pelodiscus_sinensis	Reptilia	Testudines	1	0.924428	1
UNKL	Podarcis_muralis	Lepidosauria	Squamata	0	0.53799	1
UNKL	Podarcis_raffonei	Lepidosauria	Squamata	0	0.518382	1
UNKL	Pogona_vitticeps_zw	Lepidosauria	Squamata	0	0.368464	1
UNKL	Pogona_vitticeps_zz	Lepidosauria	Squamata	0.0687831	0.606209	1
UNKL	Pseudonaja_textilis	Lepidosauria	Squamata	0	0.332516	1
UNKL	Rhineura_floridana	Lepidosauria	Squamata	0.486772	0.438317	1
UNKL	Salvator_merianae	Lepidosauria	Squamata	0	0.534314	1
UNKL	Serinus_canaria	Aves	Passeriformes	1	0.631944	1
UNKL	Sphenodon_punctatus	Lepidosauria	Sphenodontia	0	0.923611	1
UNKL	Strigops_habroptila	Aves	Psittaciformes	1	1	1
UNKL	Struthio_camelus	Aves	Struthioniformes	1	1	1
UNKL	Taeniopygia_guttata	Aves	Passeriformes	1	0.504902	1
UNKL	Terrapene_carolina	Reptilia	Testudines	1	0.924428	1
UTS2B	Anas_platyrhynchos	Aves	Anseriformes	1	1	1
UTS2B	Anolis_carolinensis	Lepidosauria	Squamata	0.319523	0	0
UTS2B	Anolis_sagrei	Lepidosauria	Squamata	0.37037	0	0.731123
UTS2B	Anser_brachyrhynchus	Aves	Anseriformes	1	1	1
UTS2B	Aquila_chrysaetos	Aves	Accipitriformes	1	1	1
UTS2B	Chelonoidis_abingdonii	Reptilia	Testudines	1	0.906863	1
UTS2B	Chrysemys_picta	Reptilia	Testudines	1	0.769608	0.965009
UTS2B	Coturnix_japonica	Aves	Galliformes	1	1	0.950276
UTS2B	Crocodylus_porosus	Reptilia	Crocodylia	0.958569	0.769608	0.705341
UTS2B	Eublepharis_macularius	Lepidosauria	Squamata	0.686127	0	0.569061
UTS2B	Euleptes_europaea	Lepidosauria	Squamata	0.899561	0	0.548803
UTS2B	Ficedula_albicollis	Aves	Passeriformes	0.96924	1	1
UTS2B	Geospiza_fortis	Aves	Passeriformes	0.96924	1	1
UTS2B	Gopherus_evgoodei	Reptilia	Testudines	1	1	0.926335
UTS2B	Laticauda_laticaudata	Lepidosauria	Squamata	0.378531	0	0.484346
UTS2B	Latimeria_chalumnae	Actinistia	Coelacanthiformes	0.195229	0	0.685083
UTS2B	Meleagris_gallopavo	Aves	Galliformes	0.96924	1	1
UTS2B	Naja_naja	Lepidosauria	Squamata	0.413685	0	0.14733
UTS2B	Notechis_scutatus	Lepidosauria	Squamata	0.283114	0	0.548803
UTS2B	Parus_major	Aves	Passeriformes	1	1	1
UTS2B	Pelodiscus_sinensis	Reptilia	Testudines	0.875078	0.5	0.710866
UTS2B	Podarcis_muralis	Lepidosauria	Squamata	0.538606	0	0.731123
UTS2B	Podarcis_raffonei	Lepidosauria	Squamata	0.438167	0	0.731123
UTS2B	Pogona_vitticeps_zw	Lepidosauria	Squamata	0.428751	0	0.731123
UTS2B	Pogona_vitticeps_zz	Lepidosauria	Squamata	0.494664	0	0.731123
UTS2B	Pseudonaja_textilis	Lepidosauria	Squamata	0.400502	0	0.401473
UTS2B	Rhineura_floridana	Lepidosauria	Squamata	1	0	0.731123
UTS2B	Salvator_merianae	Lepidosauria	Squamata	0.615191	0	0.731123
UTS2B	Serinus_canaria	Aves	Passeriformes	0.96924	1	1
UTS2B	Sphenodon_punctatus	Lepidosauria	Sphenodontia	0.934087	0.169118	0.767956
UTS2B	Strigops_habroptila	Aves	Psittaciformes	1	1	1
UTS2B	Struthio_camelus	Aves	Struthioniformes	0.96924	1	1
UTS2B	Taeniopygia_guttata	Aves	Passeriformes	1	1	1
UTS2B	Terrapene_carolina	Reptilia	Testudines	1	1	1
WNT2	Anas_platyrhynchos	Aves	Anseriformes	1	1	1
WNT2	Anolis_carolinensis	Lepidosauria	Squamata	0.710508	0.881206	0.869891
WNT2	Anolis_sagrei	Lepidosauria	Squamata	0.789144	0.881206	0.869891
WNT2	Anser_brachyrhynchus	Aves	Anseriformes	1	1	1
WNT2	Aquila_chrysaetos	Aves	Accipitriformes	1	1	0.935521
WNT2	Chelonoidis_abingdonii	Reptilia	Testudines	0.827418	1	0.869891
WNT2	Chrysemys_picta	Reptilia	Testudines	0.827418	1	0.869891
WNT2	Coturnix_japonica	Aves	Galliformes	1	1	0.930915
WNT2	Crocodylus_porosus	Reptilia	Crocodylia	0.811413	1	0.869891
WNT2	Eublepharis_macularius	Lepidosauria	Squamata	0.60682	0.881206	0.869891
WNT2	Euleptes_europaea	Lepidosauria	Squamata	0.659708	0.881206	0.869891
WNT2	Ficedula_albicollis	Aves	Passeriformes	0.906054	1	0.869891
WNT2	Geospiza_fortis	Aves	Passeriformes	1	1	1
WNT2	Gopherus_evgoodei	Reptilia	Testudines	0.827418	1	0.869891
WNT2	Laticauda_laticaudata	Lepidosauria	Squamata	0.647878	0.881206	0.869891
WNT2	Latimeria_chalumnae	Actinistia	Coelacanthiformes	0.724426	0.867908	0.827864
WNT2	Meleagris_gallopavo	Aves	Galliformes	0.974948	1	0.938975
WNT2	Naja_naja	Lepidosauria	Squamata	0.647878	0.881206	0.869891
WNT2	Notechis_scutatus	Lepidosauria	Squamata	0.59499	0.682624	0.827864
WNT2	Parus_major	Aves	Passeriformes	1	1	1
WNT2	Pelodiscus_sinensis	Reptilia	Testudines	0.727209	0.881206	0.869891
WNT2	Podarcis_muralis	Lepidosauria	Squamata	0.647878	0.881206	0.869891
WNT2	Podarcis_raffonei	Lepidosauria	Squamata	0.727209	0.881206	0.869891
WNT2	Pogona_vitticeps_zw	Lepidosauria	Squamata	0.687543	0.871454	0.869891
WNT2	Pogona_vitticeps_zz	Lepidosauria	Squamata	0.727209	0.871454	0.869891
WNT2	Pseudonaja_textilis	Lepidosauria	Squamata	0.647878	0.881206	0.827864
WNT2	Rhineura_floridana	Lepidosauria	Squamata	0.805846	0.881206	0.869891
WNT2	Salvator_merianae	Lepidosauria	Squamata	0.727209	0.682624	0.869891
WNT2	Serinus_canaria	Aves	Passeriformes	1	1	1
WNT2	Sphenodon_punctatus	Lepidosauria	Sphenodontia	0.67293	1	0.869891
WNT2	Strigops_habroptila	Aves	Psittaciformes	1	1	1
WNT2	Struthio_camelus	Aves	Struthioniformes	1	1	1
WNT2	Taeniopygia_guttata	Aves	Passeriformes	1	1	1
WNT2	Terrapene_carolina	Reptilia	Testudines	0.827418	1	0.869891
YBX3	Anas_platyrhynchos	Aves	Anseriformes	0	0.983963	1
YBX3	Anolis_carolinensis	Lepidosauria	Squamata	0	0	1
YBX3	Anolis_sagrei	Lepidosauria	Squamata	0.946237	0.312715	1
YBX3	Anser_brachyrhynchus	Aves	Anseriformes	0	0.963345	1
YBX3	Aquila_chrysaetos	Aves	Accipitriformes	0	1	1
YBX3	Chelonoidis_abingdonii	Reptilia	Testudines	0	0.887743	1
YBX3	Chrysemys_picta	Reptilia	Testudines	0	1	1
YBX3	Coturnix_japonica	Aves	Galliformes	0	1	1
YBX3	Crocodylus_porosus	Reptilia	Crocodylia	0	0.73425	1
YBX3	Eublepharis_macularius	Lepidosauria	Squamata	0.946237	0.274914	1
YBX3	Euleptes_europaea	Lepidosauria	Squamata	0.946237	0.274914	1
YBX3	Ficedula_albicollis	Aves	Passeriformes	0	0.760596	1
YBX3	Geospiza_fortis	Aves	Passeriformes	0	1	1
YBX3	Gopherus_evgoodei	Reptilia	Testudines	0	1	1
YBX3	Laticauda_laticaudata	Lepidosauria	Squamata	0	0.297824	1
YBX3	Latimeria_chalumnae	Actinistia	Coelacanthiformes	0	0.317297	0.931159
YBX3	Meleagris_gallopavo	Aves	Galliformes	0	1	1
YBX3	Naja_naja	Lepidosauria	Squamata	0	0.274914	1
YBX3	Notechis_scutatus	Lepidosauria	Squamata	0	0.297824	1
YBX3	Parus_major	Aves	Passeriformes	0	1	1
YBX3	Pelodiscus_sinensis	Reptilia	Testudines	0	1	1
YBX3	Podarcis_muralis	Lepidosauria	Squamata	0	0.274914	0.605072
YBX3	Podarcis_raffonei	Lepidosauria	Squamata	0.946237	0.274914	1
YBX3	Pogona_vitticeps_zw	Lepidosauria	Squamata	0.944892	0.274914	1
YBX3	Pogona_vitticeps_zz	Lepidosauria	Squamata	0.946237	0.274914	1
YBX3	Pseudonaja_textilis	Lepidosauria	Squamata	0	0.297824	1
YBX3	Rhineura_floridana	Lepidosauria	Squamata	0.946237	0.274914	1
YBX3	Salvator_merianae	Lepidosauria	Squamata	0	0.271478	1
YBX3	Serinus_canaria	Aves	Passeriformes	0	0.96449	1
YBX3	Sphenodon_punctatus	Lepidosauria	Sphenodontia	0	0.802978	1
YBX3	Strigops_habroptila	Aves	Psittaciformes	0	1	1
YBX3	Struthio_camelus	Aves	Struthioniformes	0	1	1
YBX3	Taeniopygia_guttata	Aves	Passeriformes	0	1	1
YBX3	Terrapene_carolina	Reptilia	Testudines	0	1	1
ZNF438	Anas_platyrhynchos	Aves	Anseriformes	0.495495	1	1
ZNF438	Anolis_carolinensis	Lepidosauria	Squamata	0.495495	0	0.969184
ZNF438	Anolis_sagrei	Lepidosauria	Squamata	0.495495	0.0299539	0.989583
ZNF438	Anser_brachyrhynchus	Aves	Anseriformes	0.495495	1	1
ZNF438	Aquila_chrysaetos	Aves	Accipitriformes	0.563063	1	1
ZNF438	Chelonoidis_abingdonii	Reptilia	Testudines	0.495495	0.959677	0.997396
ZNF438	Chrysemys_picta	Reptilia	Testudines	0.495495	1	0.996528
ZNF438	Coturnix_japonica	Aves	Galliformes	1	1	1
ZNF438	Crocodylus_porosus	Reptilia	Crocodylia	0.495495	0.999616	0.994936
ZNF438	Eublepharis_macularius	Lepidosauria	Squamata	0.495495	0	0.981771
ZNF438	Euleptes_europaea	Lepidosauria	Squamata	0.495495	0.03149	0.975984
ZNF438	Ficedula_albicollis	Aves	Passeriformes	0.0225225	1	1
ZNF438	Geospiza_fortis	Aves	Passeriformes	1	1	1
ZNF438	Gopherus_evgoodei	Reptilia	Testudines	0.495495	0.959677	0.996528
ZNF438	Laticauda_laticaudata	Lepidosauria	Squamata	0.495495	0	0.958623
ZNF438	Latimeria_chalumnae	Actinistia	Coelacanthiformes	0.495495	0.917435	0.8886
ZNF438	Meleagris_gallopavo	Aves	Galliformes	0.527027	1	1
ZNF438	Naja_naja	Lepidosauria	Squamata	0.495495	0	0.95978
ZNF438	Notechis_scutatus	Lepidosauria	Squamata	0.495495	0	0.95978
ZNF438	Parus_major	Aves	Passeriformes	0.952703	1	1
ZNF438	Pelodiscus_sinensis	Reptilia	Testudines	0.495495	1	0.984375
ZNF438	Podarcis_muralis	Lepidosauria	Squamata	0.495495	0	0.974826
ZNF438	Podarcis_raffonei	Lepidosauria	Squamata	0.495495	0	0.991464
ZNF438	Pogona_vitticeps_zw	Lepidosauria	Squamata	0.495495	0	0.991464
ZNF438	Pogona_vitticeps_zz	Lepidosauria	Squamata	0.495495	0	0.991464
ZNF438	Pseudonaja_textilis	Lepidosauria	Squamata	0.495495	0	0.920573
ZNF438	Rhineura_floridana	Lepidosauria	Squamata	0.495495	0	0.991464
ZNF438	Salvator_merianae	Lepidosauria	Squamata	0.495495	0	0.954282
ZNF438	Serinus_canaria	Aves	Passeriformes	0	1	1
ZNF438	Sphenodon_punctatus	Lepidosauria	Sphenodontia	0.495495	0.948925	0.984375
ZNF438	Strigops_habroptila	Aves	Psittaciformes	0.515766	1	1
ZNF438	Struthio_camelus	Aves	Struthioniformes	1	1	1
ZNF438	Taeniopygia_guttata	Aves	Passeriformes	1	1	1
ZNF438	Terrapene_carolina	Reptilia	Testudines	0.495495	1	0.974682
